time_s,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_age_s,apply,apply_age_s,internal_state,internal_state_age_s,DI_vehicleSpeed,DI_vehicleSpeed_age_s,DI_accelPedalPos,DI_accelPedalPos_age_s,VCLEFT_brakeSwitchPressed,VCLEFT_brakeSwitchPressed_age_s,DI_elecPower,DI_elecPower_age_s,derived_packPower_kW,derived_packPower_kW_age_s,DI_gear,DI_gear_age_s
134.3556,-224.0,-224.0,0.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,23.68,0.0003,7.6000000000000005,0.0007,0.0,0.0147,-4.5,0.0005,-3.8982720000000004,0.0012,D,0.0007
134.4555,-224.0,-224.0,0.0,-0.015625,0.018,BRAKES_NOT_APPLIED,0.018,NO_MODE_ACTIVE,0.018,23.6,0.0002,7.6000000000000005,0.0007,0.0,0.0143,-4.5,0.0004,-3.7588320000000004,0.0011,D,0.0007
134.5557,-212.0,-212.0,0.0,-0.015625,0.0378,BRAKES_NOT_APPLIED,0.0378,NO_MODE_ACTIVE,0.0378,23.440000000000005,0.0006,7.6000000000000005,0.0011,0.0,0.0147,-4.0,0.0008,-3.689966000000001,0.0013,D,0.0011
134.6556,-210.0,-210.0,0.0,-0.015625,0.0182,BRAKES_NOT_APPLIED,0.0182,NO_MODE_ACTIVE,0.0182,23.28,0.0003,7.6000000000000005,0.001,0.0,0.0144,-4.0,0.0007,-3.5514360000000007,0.0012,D,0.001
134.7555,-212.0,-212.0,0.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,23.120000000000005,0.0002,7.6000000000000005,0.0009,0.0,0.0145,-4.0,0.0006,-3.4796,0.0011,D,0.0009
134.8556,-200.0,-198.0,2.0,-0.015625,0.0179,BRAKES_NOT_APPLIED,0.0179,NO_MODE_ACTIVE,0.0179,22.96,0.0003,7.6000000000000005,0.001,0.0,0.0146,-4.0,0.0005,-3.3399360000000007,0.0012,D,0.001
134.9556,-198.0,-198.0,0.0,-0.015625,0.037,BRAKES_NOT_APPLIED,0.037,NO_MODE_ACTIVE,0.037,22.880000000000003,0.0005,7.6000000000000005,0.001,0.0,0.0146,-4.0,0.0007,-3.2719519999999997,0.0012,D,0.001
135.0556,-192.0,-192.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,22.72,0.0002,7.6000000000000005,0.001,0.0,0.0146,-3.5,0.0005,-3.200588,0.0012,D,0.001
135.1554,-192.0,-192.0,0.0,-0.015625,0.0377,BRAKES_NOT_APPLIED,0.0377,NO_MODE_ACTIVE,0.0377,22.560000000000002,0.0002,7.6000000000000005,0.0007,0.0,0.0144,-3.5,0.0005,-3.13155,0.001,D,0.0007
135.2563,-194.0,-194.0,0.0,-0.015625,0.0186,BRAKES_NOT_APPLIED,0.0186,NO_MODE_ACTIVE,0.0186,22.480000000000004,0.0002,7.6000000000000005,0.0012,0.0,0.0151,-3.5,0.0007,-2.958,0.0019,D,0.0012
135.3563,-186.0,-188.0,-2.0,-0.015625,0.0386,BRAKES_NOT_APPLIED,0.0386,NO_MODE_ACTIVE,0.0386,22.32,0.0005,7.6000000000000005,0.0012,0.0,0.0153,-3.5,0.0009,-2.819286,0.0019,D,0.0012
135.4563,-176.0,-176.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,22.240000000000002,0.0002,7.6000000000000005,0.0012,0.0,0.015,-3.5,0.0007,-2.7138540000000004,0.0019,D,0.0012
135.5563,-174.0,-174.0,0.0,-0.015625,0.0386,BRAKES_NOT_APPLIED,0.0386,NO_MODE_ACTIVE,0.0386,22.08,0.0002,7.6000000000000005,0.0012,0.0,0.0153,-3.0,0.0007,-2.6433560000000003,0.0019,D,0.0012
135.6563,-168.0,-168.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,21.92,0.0005,7.6000000000000005,0.0012,0.0,0.0153,-3.0,0.001,-2.5043759999999997,0.0018,D,0.0012
135.7564,-166.0,-166.0,0.0,-0.015625,0.0377,BRAKES_NOT_APPLIED,0.0377,NO_MODE_ACTIVE,0.0377,21.840000000000003,0.0003,7.6000000000000005,0.0012,0.0,0.0154,-3.0,0.0007,-2.399475,0.0019,D,0.0012
135.8564,-160.0,-162.0,-2.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,21.68,0.0003,7.6000000000000005,0.0012,0.0,0.0154,-3.0,0.0008,-2.329791,0.0019,D,0.0012
135.9563,-154.0,-154.0,0.0,-0.015625,0.0372,BRAKES_NOT_APPLIED,0.0372,NO_MODE_ACTIVE,0.0372,21.6,0.0002,7.6000000000000005,0.0012,0.0,0.0152,-3.0,0.0007,-2.226112,0.0018,D,0.0012
136.0563,-150.0,-150.0,0.0,-0.015625,0.0188,BRAKES_NOT_APPLIED,0.0188,NO_MODE_ACTIVE,0.0188,21.439999999999998,0.0005,7.6000000000000005,0.0012,0.0,0.0153,-2.5,0.001,-2.0857799999999997,0.0018,D,0.0012
136.1563,-142.0,-142.0,0.0,-0.015625,0.0383,BRAKES_NOT_APPLIED,0.0383,NO_MODE_ACTIVE,0.0383,21.36,0.0005,7.6000000000000005,0.0012,0.0,0.0152,-2.5,0.001,-2.016776,0.0018,D,0.0012
136.2563,-140.0,-140.0,0.0,-0.015625,0.0188,BRAKES_NOT_APPLIED,0.0188,NO_MODE_ACTIVE,0.0188,21.200000000000003,0.0003,7.6000000000000005,0.0012,0.0,0.0152,-2.5,0.0007,-1.9477360000000001,0.0018,D,0.0012
136.3563,-132.0,-132.0,0.0,-0.015625,0.0383,BRAKES_NOT_APPLIED,0.0383,NO_MODE_ACTIVE,0.0383,21.120000000000005,0.0005,7.6000000000000005,0.0012,0.0,0.0152,-2.5,0.001,-1.8428100000000003,0.0018,D,0.0012
136.4563,-134.0,-134.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,20.96,0.0003,7.6000000000000005,0.0012,0.0,0.0149,-2.5,0.0007,-1.7725560000000002,0.0018,D,0.0012
136.5563,-126.0,-126.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,20.880000000000003,0.0003,7.6000000000000005,0.0012,0.0,0.0152,-2.0,0.0007,-1.70373,0.0018,D,0.0012
136.6562,-124.0,-124.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,20.800000000000004,0.0205,7.6000000000000005,0.001,0.0,0.0152,-2.0,0.0002,-1.56393,0.0017,D,0.001
136.7562,-118.0,-118.0,0.0,-0.015625,0.0384,BRAKES_NOT_APPLIED,0.0384,NO_MODE_ACTIVE,0.0384,20.72,0.0005,7.6000000000000005,0.0012,0.0,0.0151,-2.0,0.0009,-1.5304960000000003,0.0017,D,0.0012
136.8562,-118.0,-118.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,20.64,0.0002,7.6000000000000005,0.0012,0.0,0.0143,-2.0,0.0007,-1.46034,0.0017,D,0.0012
136.9562,-110.0,-110.0,0.0,-0.015625,0.0371,BRAKES_NOT_APPLIED,0.0371,NO_MODE_ACTIVE,0.0371,20.480000000000004,0.0005,7.6000000000000005,0.0012,0.0,0.0151,-2.0,0.0009,-1.3911600000000002,0.0017,D,0.0012
137.0562,-106.0,-106.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,20.4,0.0205,7.6000000000000005,0.001,0.0,0.0144,-2.0,0.0005,-1.3216020000000002,0.0017,D,0.001
137.1562,-108.0,-108.0,0.0,-0.015625,0.0384,BRAKES_NOT_APPLIED,0.0384,NO_MODE_ACTIVE,0.0384,20.32,0.0002,7.6000000000000005,0.0012,0.0,0.0151,-2.0,0.0007,-1.2870080000000004,0.0018,D,0.0012
137.2562,-100.0,-100.0,0.0,-0.015625,0.0187,BRAKES_NOT_APPLIED,0.0187,NO_MODE_ACTIVE,0.0187,20.240000000000002,0.0002,7.6000000000000005,0.0012,0.0,0.0143,-1.5,0.0007,-1.217265,0.0018,D,0.0012
137.3561,-94.0,-94.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,20.160000000000004,0.0004,7.6000000000000005,0.0011,0.0,0.0149,-1.5,0.0009,-1.147575,0.0017,D,0.0011
137.4562,-94.0,-94.0,0.0,-0.015625,0.0186,BRAKES_NOT_APPLIED,0.0186,NO_MODE_ACTIVE,0.0186,20.08,0.0002,7.6000000000000005,0.0012,0.0,0.0147,-1.5,0.0007,-1.0776839999999999,0.0018,D,0.0012
137.5561,-92.0,-92.0,0.0,-0.015625,0.0373,BRAKES_NOT_APPLIED,0.0373,NO_MODE_ACTIVE,0.0373,20.0,0.0005,7.6000000000000005,0.0012,0.0,0.0149,-1.5,0.0009,-1.0080980000000002,0.0017,D,0.0012
137.6562,-92.0,-92.0,0.0,-0.015625,0.0186,BRAKES_NOT_APPLIED,0.0186,NO_MODE_ACTIVE,0.0186,19.92,0.0002,7.6000000000000005,0.0012,0.0,0.015,-1.5,0.0007,-1.0082430000000002,0.0018,D,0.0012
137.7561,-88.0,-88.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,19.92,0.0004,7.6000000000000005,0.0011,0.0,0.0149,-1.5,0.0009,-0.9731120000000002,0.0017,D,0.0011
137.8562,-84.0,-84.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,19.840000000000003,0.0002,7.6000000000000005,0.0012,0.0,0.0149,-1.5,0.0007,-0.903552,0.0018,D,0.0012
137.956,-80.0,-78.0,2.0,-0.015625,0.0375,BRAKES_NOT_APPLIED,0.0375,NO_MODE_ACTIVE,0.0375,19.759999999999998,0.0198,7.6000000000000005,0.001,0.0,0.0148,-1.5,0.0005,-0.8684000000000001,0.0016,D,0.001
138.0557,-82.0,-82.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,19.68,0.0195,7.6000000000000005,0.0007,0.0,0.0143,-1.5,0.0002,-0.764544,0.0013,D,0.0007
138.156,-80.0,-80.0,0.0,-0.015625,0.0379,BRAKES_NOT_APPLIED,0.0379,NO_MODE_ACTIVE,0.0379,19.6,0.0195,7.6000000000000005,0.001,0.0,0.0148,-1.5,0.0005,-0.7647200000000002,0.0016,D,0.001
138.256,-70.0,-70.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,19.520000000000003,0.0199,7.6000000000000005,0.001,0.0,0.0149,-1.0,0.0005,-0.7297290000000001,0.0016,D,0.001
138.3561,-74.0,-74.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,19.520000000000003,0.0002,7.6000000000000005,0.0012,0.0,0.0149,-1.0,0.0007,-0.69498,0.0017,D,0.0012
138.456,-66.0,-66.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,19.439999999999998,0.02,7.6000000000000005,0.001,0.0,0.0147,-1.0,0.0003,-0.695,0.0016,D,0.001
138.5564,-68.0,-68.0,0.0,-0.015625,0.0385,BRAKES_NOT_APPLIED,0.0385,NO_MODE_ACTIVE,0.0385,19.36,0.0201,7.6000000000000005,0.0015,0.0,0.0152,-1.0,0.0008,-0.62559,0.002,D,0.0015
138.656,-70.0,-70.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,19.36,0.02,7.2,0.001,0.0,0.0145,-1.0,0.0003,-0.5907160000000001,0.0016,D,0.001
138.7561,-70.0,-70.0,0.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,19.28,0.0199,7.2,0.0012,0.0,0.0149,-1.0,0.0005,-0.625518,0.0017,D,0.0012
138.8562,-74.0,-74.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,19.200000000000003,0.0201,6.800000000000001,0.0013,0.0,0.0149,-1.0,0.0007,-0.69476,0.0018,D,0.0013
138.956,-80.0,-80.0,0.0,-0.015625,0.0379,BRAKES_NOT_APPLIED,0.0379,NO_MODE_ACTIVE,0.0379,19.120000000000005,0.0004,6.4,0.0011,0.0,0.0147,-1.5,0.0009,-0.7644780000000001,0.0015,D,0.0011
139.056,-86.0,-86.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,19.120000000000005,0.0201,6.4,0.001,0.0,0.0145,-1.5,0.0005,-0.8687,0.0016,D,0.001
139.1561,-98.0,-98.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,19.04,0.0197,6.0,0.0012,0.0,0.0148,-1.5,0.0005,-1.0080400000000003,0.0016,D,0.0012
139.2561,-108.0,-108.0,0.0,-0.015625,0.0185,BRAKES_NOT_APPLIED,0.0185,NO_MODE_ACTIVE,0.0185,18.880000000000003,0.0002,5.6000000000000005,0.0012,0.0,0.0149,-1.5,0.0007,-1.1473110000000002,0.0016,D,0.0012
139.356,-116.0,-112.0,4.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,18.800000000000004,0.0005,4.800000000000001,0.0012,0.0,0.0147,-2.0,0.0009,-1.3202720000000001,0.0015,D,0.0012
139.456,-136.0,-136.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,18.72,0.02,4.0,0.001,0.0,0.0146,-2.0,0.0002,-1.5639750000000001,0.0015,D,0.001
139.5563,-160.0,-158.0,2.0,-0.015625,0.0385,BRAKES_NOT_APPLIED,0.0385,NO_MODE_ACTIVE,0.0385,18.64,0.0008,4.0,0.0015,0.0,0.015,-2.5,0.0012,-1.9128450000000001,0.0018,D,0.0015
139.6559,-182.0,-182.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,18.560000000000002,0.0204,4.0,0.0009,0.0,0.0146,-2.5,0.0004,-2.260505,0.0014,D,0.0009
139.756,-194.0,-194.0,0.0,-0.015625,0.0383,BRAKES_NOT_APPLIED,0.0383,NO_MODE_ACTIVE,0.0383,18.4,0.0196,3.6,0.0009,0.0,0.0147,-3.0,0.0005,-2.4354400000000003,0.0015,D,0.0009
139.856,-206.0,-210.0,-4.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,18.240000000000002,0.0002,2.8000000000000003,0.0012,0.0,0.014,-3.0,0.0009,-2.5747560000000003,0.0015,D,0.0012
139.956,-218.0,-218.0,0.0,-0.015625,0.0374,BRAKES_NOT_APPLIED,0.0374,NO_MODE_ACTIVE,0.0374,18.160000000000004,0.0002,2.4000000000000004,0.0011,0.0,0.0147,-3.5,0.0007,-2.7832000000000003,0.0015,D,0.0011
140.056,-236.0,-236.0,0.0,-0.015625,0.0184,BRAKES_NOT_APPLIED,0.0184,NO_MODE_ACTIVE,0.0184,18.0,0.02,2.4000000000000004,0.0011,0.0,0.0146,-3.5,0.0005,-2.9572350000000003,0.0015,D,0.0011
140.156,-250.0,-250.0,0.0,-0.015625,0.0383,BRAKES_NOT_APPLIED,0.0383,NO_MODE_ACTIVE,0.0383,17.840000000000003,0.0002,2.0,0.0012,0.0,0.0147,-3.5,0.0007,-3.167346,0.0015,D,0.0012
140.256,-266.0,-266.0,0.0,-0.015625,0.0182,BRAKES_NOT_APPLIED,0.0182,NO_MODE_ACTIVE,0.0182,17.68,0.0002,1.6,0.0012,0.0,0.0147,-4.0,0.0007,-3.411870000000001,0.0015,D,0.0012
140.356,-280.0,-280.0,0.0,-0.015625,0.0382,BRAKES_NOT_APPLIED,0.0382,NO_MODE_ACTIVE,0.0382,17.439999999999998,0.0002,1.2000000000000002,0.0012,0.0,0.0146,-4.0,0.0007,-3.4793000000000003,0.0015,D,0.0012
140.4559,-294.0,-294.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,17.36,0.0198,0.4,0.001,0.0,0.0144,-4.0,0.0005,-3.584503,0.0014,D,0.001
140.556,-316.0,-316.0,0.0,-0.015625,0.0383,BRAKES_NOT_APPLIED,0.0383,NO_MODE_ACTIVE,0.0383,17.120000000000005,0.0201,0.0,0.0012,0.0,0.0144,-4.5,0.0005,-3.83031,0.0015,D,0.0012
140.6559,-328.0,-328.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,16.96,0.0204,0.0,0.0009,0.0,0.0143,-4.5,0.0004,-3.970848,0.0014,D,0.0009
140.756,-338.0,-338.0,0.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,16.64,0.0002,0.0,0.0011,0.0,0.0146,-4.5,0.0007,-4.074759,0.0015,D,0.0011
140.856,-340.0,-342.0,-2.0,-0.015625,0.0179,BRAKES_NOT_APPLIED,0.0179,NO_MODE_ACTIVE,0.0179,16.480000000000004,0.02,0.0,0.0011,0.0,0.0145,-4.5,0.0004,-4.074876000000001,0.0015,D,0.0011
140.9558,-338.0,-338.0,0.0,-0.015625,0.0379,BRAKES_NOT_APPLIED,0.0379,NO_MODE_ACTIVE,0.0379,16.240000000000002,0.0198,0.0,0.0009,0.0,0.0144,-4.5,0.0005,-4.00453,0.0013,D,0.0009
141.0559,-330.0,-330.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,16.0,0.0005,0.0,0.0012,0.0,0.0145,-4.5,0.0009,-3.933982,0.0014,D,0.0012
141.1558,-326.0,-324.0,2.0,-0.015625,0.0379,BRAKES_NOT_APPLIED,0.0379,NO_MODE_ACTIVE,0.0379,15.759999999999998,0.0002,0.0,0.0011,0.0,0.0144,-4.5,0.0008,-3.7269170000000003,0.0013,D,0.0011
141.2559,-318.0,-318.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,15.520000000000003,0.0002,0.0,0.0012,0.0,0.0145,-4.0,0.0007,-3.550722000000001,0.0014,D,0.0012
141.3558,-310.0,-310.0,0.0,-0.015625,0.0378,BRAKES_NOT_APPLIED,0.0378,NO_MODE_ACTIVE,0.0378,15.36,0.0002,0.0,0.0011,0.0,0.0144,-4.0,0.0008,-3.4094200000000003,0.0013,D,0.0011
141.4559,-304.0,-306.0,-2.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,15.120000000000005,0.0005,0.0,0.0012,0.0,0.0145,-4.0,0.0009,-3.2712939999999997,0.0014,D,0.0012
141.5559,-296.0,-296.0,0.0,-0.015625,0.0377,BRAKES_NOT_APPLIED,0.0377,NO_MODE_ACTIVE,0.0377,14.880000000000003,0.0004,0.0,0.0012,0.0,0.0145,-3.5,0.0009,-3.13254,0.0014,D,0.0012
141.6559,-284.0,-284.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,14.719999999999999,0.0202,0.0,0.0012,0.0,0.0145,-3.5,0.0004,-3.06196,0.0014,D,0.0012
141.7553,-278.0,-278.0,0.0,-0.015625,0.0371,BRAKES_NOT_APPLIED,0.0371,NO_MODE_ACTIVE,0.0371,14.560000000000002,0.0191,0.0,0.0006,0.0,0.0139,-3.5,0.0091,-2.78296,0.0008,D,0.0006
141.8558,-270.0,-270.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,14.399999999999999,0.02,0.0,0.0011,0.0,0.0143,-3.5,0.0006,-2.748805,0.0013,D,0.0011
141.9557,-262.0,-262.0,0.0,-0.015625,0.0371,BRAKES_NOT_APPLIED,0.0371,NO_MODE_ACTIVE,0.0371,14.160000000000004,0.0195,0.0,0.0009,0.0,0.0142,-3.0,0.0005,-2.6085749999999996,0.0012,D,0.0009
142.0557,-252.0,-254.0,-2.0,-0.015625,0.0179,BRAKES_NOT_APPLIED,0.0179,NO_MODE_ACTIVE,0.0179,14.0,0.0197,0.0,0.0009,0.0,0.0143,-3.0,0.0002,-2.470374,0.0012,D,0.0009
142.1557,-252.0,-252.0,0.0,-0.015625,0.0377,BRAKES_NOT_APPLIED,0.0377,NO_MODE_ACTIVE,0.0377,13.840000000000003,0.0194,0.0,0.0009,0.0,0.0142,-3.0,0.0005,-2.330595,0.0012,D,0.0009
142.2557,-240.0,-240.0,0.0,-0.015625,0.018,BRAKES_NOT_APPLIED,0.018,NO_MODE_ACTIVE,0.018,13.68,0.0199,0.0,0.0009,0.0,0.0142,-2.5,0.0005,-2.226496,0.0012,D,0.0009
142.3558,-232.0,-234.0,-2.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,13.520000000000003,0.0196,0.0,0.001,0.0,0.0143,-2.5,0.0006,-2.156298,0.0013,D,0.001
142.4557,-228.0,-228.0,0.0,-0.015625,0.0178,BRAKES_NOT_APPLIED,0.0178,NO_MODE_ACTIVE,0.0178,13.36,0.02,0.0,0.0009,0.0,0.0143,-2.5,0.0002,-2.0182840000000004,0.0012,D,0.0009
142.5554,-214.0,-214.0,0.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,13.200000000000003,0.0194,0.0,0.0007,0.0,0.0139,-2.5,0.0094,-2.0178200000000004,0.0005,D,0.0007
142.6555,-214.0,-212.0,2.0,-0.015625,0.0178,BRAKES_NOT_APPLIED,0.0178,NO_MODE_ACTIVE,0.0178,13.04,0.0195,0.0,0.001,0.0,0.014,-2.5,0.0005,-1.8437110000000003,0.0008,D,0.001
142.7558,-208.0,-208.0,0.0,-0.015625,0.038,BRAKES_NOT_APPLIED,0.038,NO_MODE_ACTIVE,0.038,12.880000000000003,0.02,0.0,0.001,0.0,0.0143,-2.0,0.0004,-1.7737290000000003,0.0013,D,0.001
142.8553,-204.0,-202.0,2.0,-0.015625,0.0173,BRAKES_NOT_APPLIED,0.0173,NO_MODE_ACTIVE,0.0173,12.800000000000004,0.0198,0.0,0.0011,0.0,0.0138,-2.0,0.0002,-1.6691520000000002,0.0006,D,0.0011
142.9553,-200.0,-200.0,0.0,-0.015625,0.0366,BRAKES_NOT_APPLIED,0.0366,NO_MODE_ACTIVE,0.0366,12.64,0.0184,0.0,0.0011,0.0,0.0138,-2.0,0.0004,-1.5993740000000003,0.0007,D,0.0011
143.0558,-188.0,-186.0,2.0,-0.015625,0.018,BRAKES_NOT_APPLIED,0.018,NO_MODE_ACTIVE,0.018,12.399999999999999,0.0002,0.0,0.0012,0.0,0.0143,-2.0,0.0008,-1.4951960000000002,0.0011,D,0.0012
143.1557,-188.0,-188.0,0.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,12.32,0.0002,0.0,0.0012,0.0,0.0141,-2.0,0.0007,-1.3908800000000001,0.001,D,0.0012
143.2557,-178.0,-180.0,-2.0,-0.015625,0.0179,BRAKES_NOT_APPLIED,0.0179,NO_MODE_ACTIVE,0.0179,12.160000000000004,0.0196,0.0,0.0011,0.0,0.0142,-2.0,0.0005,-1.3208420000000003,0.001,D,0.0011
143.3557,-174.0,-174.0,0.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,12.0,0.0002,0.0,0.0011,0.0,0.0132,-1.5,0.0007,-1.251036,0.0009,D,0.0011
143.4559,-168.0,-170.0,-2.0,-0.015625,0.0182,BRAKES_NOT_APPLIED,0.0182,NO_MODE_ACTIVE,0.0182,11.920000000000002,0.0003,0.0,0.0013,0.0,0.0141,-1.5,0.0009,-1.21625,0.0011,D,0.0013
143.5559,-164.0,-164.0,0.0,-0.015625,0.036,BRAKES_NOT_APPLIED,0.036,NO_MODE_ACTIVE,0.036,11.840000000000003,0.0205,0.0,0.0013,0.0,0.0143,-1.5,0.0006,-1.1123200000000002,0.0011,D,0.0013
143.656,-158.0,-158.0,0.0,-0.015625,0.0183,BRAKES_NOT_APPLIED,0.0183,NO_MODE_ACTIVE,0.0183,11.68,0.0205,0.0,0.0014,0.0,0.0144,-1.5,0.0003,-1.0771570000000001,0.0012,D,0.0014
143.756,-156.0,-156.0,0.0,-0.015625,0.0379,BRAKES_NOT_APPLIED,0.0379,NO_MODE_ACTIVE,0.0379,11.520000000000003,0.0003,0.0,0.0014,0.0,0.0144,-1.5,0.001,-0.9731120000000002,0.0012,D,0.0014
143.8557,-148.0,-148.0,0.0,-0.015625,0.0177,BRAKES_NOT_APPLIED,0.0177,NO_MODE_ACTIVE,0.0177,11.439999999999998,0.0203,0.0,0.0011,0.0,0.0139,-1.5,0.0002,-0.9383850000000001,0.0009,D,0.0011
143.9555,-142.0,-144.0,-2.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,11.36,0.0196,0.0,0.0009,0.0,0.0139,-1.5,0.0002,-0.8687999999999999,0.0007,D,0.0009
144.056,-144.0,-144.0,0.0,-0.015625,0.0181,BRAKES_NOT_APPLIED,0.0181,NO_MODE_ACTIVE,0.0181,11.280000000000001,0.0203,0.0,0.0014,0.0,0.0144,-1.5,0.0002,-0.8344080000000001,0.0012,D,0.0014
144.1555,-136.0,-134.0,2.0,-0.015625,0.0376,BRAKES_NOT_APPLIED,0.0376,NO_MODE_ACTIVE,0.0376,11.200000000000003,0.0194,0.0,0.0009,0.0,0.0139,-1.5,0.0002,-0.7646100000000001,0.0007,D,0.0009
144.2558,-130.0,-132.0,-2.0,-0.015625,0.0179,BRAKES_NOT_APPLIED,0.0179,NO_MODE_ACTIVE,0.0179,11.04,0.0204,0.0,0.0012,0.0,0.0142,-1.0,0.0005,-0.729771,0.001,D,0.0012
144.3553,-128.0,-130.0,-2.0,-0.015625,0.0373,BRAKES_NOT_APPLIED,0.0373,NO_MODE_ACTIVE,0.0373,10.96,0.0197,0.0,0.0007,0.0,0.0137,-1.0,0.0092,-0.6603450000000001,0.0005,D,0.0007
144.4558,-126.0,-126.0,0.0,-0.015625,0.018,BRAKES_NOT_APPLIED,0.018,NO_MODE_ACTIVE,0.018,10.800000000000004,0.0201,0.0,0.0012,0.0,0.0142,-1.0,0.0002,-0.625302,0.001,D,0.0012
144.5553,-120.0,-122.0,-2.0,-0.015625,0.0374,BRAKES_NOT_APPLIED,0.0374,NO_MODE_ACTIVE,0.0374,10.719999999999999,0.0005,0.0,0.0012,0.0,0.0137,-1.0,0.0009,-0.5909370000000002,0.0007,D,0.0012
144.6556,-114.0,-116.0,-2.0,-0.015625,0.0176,BRAKES_NOT_APPLIED,0.0176,NO_MODE_ACTIVE,0.0176,10.64,0.0199,0.0,0.001,0.0,0.0141,-1.0,0.0003,-0.52137,0.0008,D,0.001
144.7553,-106.0,-106.0,0.0,-0.015625,0.0373,BRAKES_NOT_APPLIED,0.0373,NO_MODE_ACTIVE,0.0373,10.560000000000002,0.0197,0.0,0.0009,0.0,0.0136,-1.0,0.0005,-0.52125,0.0007,D,0.0009
