category,can_id,message,signal,dbc_id_seen,decoded_samples,window,center_or_mode,min,max,changes
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,brake_pressed,,,,0
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,post_brake,,,,0
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,final_stable,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,pre_stable,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,door_open,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,door_closed,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,brake_pressed,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,post_brake,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxDischargePower,yes,0,final_stable,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,pre_stable,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,door_open,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,door_closed,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,brake_pressed,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,post_brake,,,,0
battery_boundary,0x252,BMS_powerAvailable,BMS_maxRegenPower,yes,0,final_stable,,,,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,pre_stable,1,1,1,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,door_open,1,1,1,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,door_closed,1,1,1,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,brake_pressed,1,1,1,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,post_brake,1,1,1,0
battery_boundary,0x2C1,VCFRONT_logging10Hz,VCFRONT_pumpBatteryPowerOn,yes,695,final_stable,1,1,1,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,pre_stable,0,0,0,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,door_open,0,0,0,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,door_closed,0,0,0,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,brake_pressed,250,250,250,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,post_brake,250,250,250,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxChargeCurrent,yes,695,final_stable,250,250,250,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,pre_stable,53.376,53.376,53.376,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,door_open,53.376,53.376,53.376,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,door_closed,53.376,53.376,53.376,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,brake_pressed,682.624,682.624,682.624,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,post_brake,682.624,682.624,682.624,0
battery_boundary,0x2D2,BMS_driveLimits,BMS_maxDischargeCurrent,yes,695,final_stable,682.624,682.624,682.624,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,pre_stable,,,,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,door_open,,,,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,door_closed,,,,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,brake_pressed,,,,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,post_brake,,,,0
battery_boundary,0x357,DI_alertMatrix2,DI_a125_noBatteryPower,no,0,final_stable,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,pre_stable,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,door_open,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,door_closed,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,brake_pressed,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,post_brake,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxDischargePower,yes,0,final_stable,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,pre_stable,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,door_open,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,door_closed,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,brake_pressed,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,post_brake,,,,0
battery_boundary,0x7D5,DI_debug,DI_pwrSatMaxRegenPower,yes,0,final_stable,,,,0
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,pre_stable,,,,0
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,door_open,,,,0
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,door_closed,,,,0
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,brake_pressed,0,-0.1,0.1,24
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,post_brake,0,-0.1,0.1,13
drive_command_feedback,0x108,DI_torque,DI_axleSpeed,yes,298,final_stable,0,-0.2,0.1,95
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,pre_stable,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,door_open,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,door_closed,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,brake_pressed,0,0,0,0
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,post_brake,0,0,0,0
drive_command_feedback,0x108,DI_torque,DI_torqueActual,yes,298,final_stable,0,0,0,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,pre_stable,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,door_open,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,door_closed,,,,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,brake_pressed,0,0,0,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,post_brake,0,0,0,0
drive_command_feedback,0x108,DI_torque,DI_torqueCommand,yes,298,final_stable,0,0,0,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,pre_stable,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,door_open,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,door_closed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,brake_pressed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,post_brake,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontAxleSpeed,no,0,final_stable,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,pre_stable,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,door_open,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,door_closed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,brake_pressed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,post_brake,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueActual,no,0,final_stable,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,pre_stable,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,door_open,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,door_closed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,brake_pressed,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,post_brake,,,,0
drive_command_feedback,0x186,DIS_frontTorque,DIS_frontTorqueCommand,no,0,final_stable,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,pre_stable,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,door_open,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,door_closed,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,brake_pressed,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,post_brake,,,,0
drive_command_feedback,0x1D6,DI_limits,DI_limitMotorSpeed,yes,0,final_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,pre_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,door_open,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,door_closed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,brake_pressed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,post_brake,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_axleSpeed,yes,0,final_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,pre_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,door_open,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,door_closed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,brake_pressed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,post_brake,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueActual,yes,0,final_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,pre_stable,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,door_open,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,door_closed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,brake_pressed,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,post_brake,,,,0
drive_command_feedback,0x1D8,DIS_torque,DIS_torqueCommand,yes,0,final_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,pre_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,door_open,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,door_closed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,brake_pressed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,post_brake,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a073_motorSpeed,no,0,final_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,pre_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,door_open,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,door_closed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,brake_pressed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,post_brake,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a075_motorSpeedMismatch,no,0,final_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,pre_stable,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,door_open,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,door_closed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,brake_pressed,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,post_brake,,,,0
drive_command_feedback,0x357,DI_alertMatrix2,DI_a114_noMotorSpeed,no,0,final_stable,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,pre_stable,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,door_open,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,door_closed,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,brake_pressed,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,post_brake,,,,0
drive_command_feedback,0x35B,DI_alertMatrix4,DI_a211_vdcMotorSpeeds,no,0,final_stable,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,pre_stable,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,door_open,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,door_closed,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,brake_pressed,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,post_brake,,,,0
drive_command_feedback,0x35D,IBST_alertMatrix,IBST_a082_motorSpeedDeviation,no,0,final_stable,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,pre_stable,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,door_open,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,door_closed,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,brake_pressed,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,post_brake,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a073_motorSpeed,yes,30,final_stable,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,pre_stable,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,door_open,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,door_closed,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,brake_pressed,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,post_brake,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a075_motorSpeedMismatch,yes,30,final_stable,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,pre_stable,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,door_open,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,door_closed,,,,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,brake_pressed,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,post_brake,0,0,0,0
drive_command_feedback,0x3B5,DIS_alertMatrix2,DIS_a114_noMotorSpeed,yes,30,final_stable,0,0,0,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,pre_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,door_open,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,door_closed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,brake_pressed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,post_brake,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a207_DITorqueCommandInvalid,yes,0,final_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,pre_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,door_open,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,door_closed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,brake_pressed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,post_brake,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a209_DITorqueActualInvalid,yes,0,final_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,pre_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,door_open,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,door_closed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,brake_pressed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,post_brake,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a214_DISTorqueCommandInvalid,yes,0,final_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,pre_stable,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,door_open,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,door_closed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,brake_pressed,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,post_brake,,,,0
drive_command_feedback,0x3D5,ESP_alertMatrix,ESP_a216_DISTorqueActualInvalid,yes,0,final_stable,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,pre_stable,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,door_open,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,door_closed,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,brake_pressed,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,post_brake,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_systemTorqueCommand,yes,0,final_stable,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,pre_stable,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,door_open,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,door_closed,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,brake_pressed,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,post_brake,,,,0
drive_command_feedback,0x7D5,DI_debug,DI_tqScaleMaxMotorSpeed,yes,0,final_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,pre_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,door_open,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,door_closed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,brake_pressed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,post_brake,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitDriveTorque,yes,0,final_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,pre_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,door_open,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,door_closed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,brake_pressed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,post_brake,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRegenTorque,yes,0,final_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,pre_stable,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,door_open,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,door_closed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,brake_pressed,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,post_brake,,,,0
drive_boundary,0x1D6,DI_limits,DI_limitRotorTemp,yes,0,final_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,pre_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,door_open,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,door_closed,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,brake_pressed,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,post_brake,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMaxTorque,no,0,final_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,pre_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,door_open,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,door_closed,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,brake_pressed,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,post_brake,,,,0
drive_boundary,0x758,DI_dyno,DI_pedalMinTorque,no,0,final_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,pre_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,door_open,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,door_closed,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,brake_pressed,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,post_brake,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMaxTorque,no,0,final_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,pre_stable,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,door_open,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,door_closed,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,brake_pressed,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,post_brake,,,,0
drive_boundary,0x758,DI_dyno,DI_postPedalMinTorque,no,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatChargeCurrent,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,brake_pressed,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,post_brake,,,,0
drive_boundary,0x7D5,DI_debug,DI_pwrSatDischargeCurrent,yes,0,final_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,brake_pressed,0,0,0,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,post_brake,0,0,0,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMaxTorque,yes,298,final_stable,0,0,0,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,brake_pressed,-25.5,-25.5,-25.5,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,post_brake,-25.5,-25.5,-25.5,0
drive_boundary,0x7D5,DI_debug,DI_sysPedalMinTorque,yes,298,final_stable,-25.5,-25.5,-25.5,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,pre_stable,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,door_open,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,door_closed,,,,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,brake_pressed,0,0,0,0
drive_boundary,0x7D5,DI_debug,DI_sysPostPedalMaxTorque,yes,298,post_brake,0,0,0,0
