APP_buildType: SIGNED
UI_factoryMode: DISABLED
UI_factoryReset: NONE_SNA
UI_factorySummonEnable: 0
UI_falseTouchCounter: 20 1
UI_fcwEnable: FCW_ON
UI_fcwSensitivity: AEB_SENSITIVITY_AVERAGE
UI_frontFogSwitch: 0
UI_frontLeftSeatHeatReq: OFF
UI_frontRightSeatHeatReq: OFF
UI_frontSeatBackPos: 35.7 deg
UI_frontSeatLiftPos: 52 mm
UI_frontSeatRecallActive: 0
UI_frontSeatTiltPos: 0.8 deg
UI_frontSeatTrackPos: 104 mm
UI_frunkRequest: 0
UI_fsdStopsControlEnabled: 0
UI_fsdVisualizationEnabled: 1
UI_globalUnlockOn: 1
UI_gpsAccuracy: 1.8 m
UI_gpsActive: 1
UI_gpsRoadMatch: 1
UI_hardCoreSummon: 0
UI_hindsightEnergy: 10.23 kWh
UI_homelinkNearby: 0
UI_homelinkV2Command0: 0
UI_homelinkV2Command1: 0
UI_homelinkV2Command2: 0
UI_honkHorn: 0
UI_hovEnabled: OFF
UI_hvacReqACDisable: AUTO
UI_hvacReqAirDistributionMode: AUTO
UI_hvacReqBlowerSegment: AUTO
UI_hvacReqKeepClimateOn: 0
UI_hvacReqManualDefogState: NONE
UI_hvacReqRecirc: AUTO
UI_hvacReqSecondRowState: AUTO
UI_hvacReqTempSetpointLeft: 22.0 degC
UI_hvacReqTempSetpointRight: 22.0 degC
UI_hvacReqUserPowerState: OFF
UI_hvacUseModeledDuctTemp: 0
UI_idealRange: 1105.6000000000001 km
UI_inSuperchargerGeofence: 0
UI_intrusionSensorOn: 0
UI_isSunUp: UP
UI_latControlEnable: OFF
UI_latitude: 22.849718 deg
UI_ldwEnable: LDW_TRIGGERS_HAPTIC
UI_leftMirrorDipXPosition: 1.6600000000000001 V
UI_leftMirrorDipYPosition: 2.94 V
UI_leftMirrorTiltXPosition: 1.42 V
UI_leftMirrorTiltYPosition: 2.68 V
UI_lightSwitch: AUTO_SNA
UI_limitMode: NORMAL
UI_lockRequest: IDLE
UI_longitude: 108.438294 deg
UI_lumbarAPressureHpa: 0
UI_lumbarBPressureHpa: 0
UI_mapDataChecksum: 166
UI_mapDataCounter: 0
UI_mapSpeedLimit: LESS_OR_EQ_50
UI_mapSpeedLimitDependency: NONE
UI_mapSpeedLimitType: REGULAR
UI_mapSpeedUnits: KPH
UI_minsToSunrise: 970 min
UI_minsToSunset: 290 min
UI_mirrorDipOnReverse: 0
UI_mirrorFoldRequest: IDLE
UI_mirrorHeatRequest: 0
UI_mirrorRecallActive: 0
UI_motorOnMode: NORMAL
UI_narrowGarages: 0
UI_navRouteActive: 0
UI_navToSupercharger: 0
UI_nextBranchDist: SNA m
UI_nextBranchLeftOffRamp: 0
UI_nextBranchRightOffRamp: 0
UI_nmGoingToSleep: 0
UI_nmKeepAwakeReason: NONE_SNA
UI_noStalkConfirmAlertChime: 0
UI_noStalkConfirmAlertHaptic: 0
UI_openChargePortDoorRequest: 0
UI_parallelAutoparkEnabled: 1
UI_parkBrakeRequest: IDLE
UI_pedalMap: CHILL
UI_pedalSafetyEnable: PEDAL_SAFETY_ON
UI_perpendicularAutoparkEnabled: 1
UI_pmmEnabled: 1
UI_powerOff: 0
UI_powertrainControlChecksum: 69
UI_powertrainControlCounter: 6
UI_predictedEnergy: -325.13 kWh
UI_radioActive: 0
UI_ratedConsumption: 638.125 Wh/km
UI_readyForDrive: 1
UI_rearCenterSeatHeatReq: OFF
UI_rearFogSwitch: 0
UI_rearLeftSeatHeatReq: OFF
UI_rearRightSeatHeatReq: OFF
UI_rearWindowLockout: 0
UI_rebootAutopilot: 0
UI_redLightStopSignEnable: RLSSW_OFF
UI_regenTorqueMax: 2.5 %
UI_rejectAutosteer: 0
UI_rejectHPP: 0
UI_rejectHandsOn: 0
UI_rejectLeftFreeSpace: 0
UI_rejectLeftLane: 0
UI_rejectNav: 0
UI_rejectRightFreeSpace: 0
UI_rejectRightLane: 0
UI_remoteClosureRequest: IDLE
UI_remoteStartRequest: IDLE
UI_requestActiveBatteryHeating: 0
UI_rightMirrorDipXPosition: 1.42 V
UI_rightMirrorDipYPosition: 2.7800000000000002 V
UI_rightMirrorTiltXPosition: 1.44 V
UI_rightMirrorTiltYPosition: 2.98 V
UI_roadClass: CLASS_6_MINOR
UI_scaEnabled: 0
UI_screenPCBTemperature: 56.5 degC
UI_screenshotActive: 0
UI_seeYouHomeLightingOn: 0
UI_selfParkTune: SNA
UI_serviceMode: DISABLED
UI_showLaneGraph: 0
UI_showTrackLabels: 0
UI_showroomMode: DISABLED
UI_solarAzimuthAngle: 241 degrees
UI_solarAzimuthAngleCarRef: -103 degrees
UI_solarElevationAngle: 66 degrees
UI_speedLimit: 150 kph
UI_speedLimitTick: 24 speed
UI_steeringBacklightEnabled: ENABLED
UI_steeringButtonMode: OFF
UI_steeringColumnInOutPos: 876 ticks
UI_steeringColumnUpDownPos: 768 ticks
UI_steeringTuneRequest: STANDARD
UI_stop12vSupport: 0
UI_streetCount: 0
UI_summonActive: 0
UI_suspensionLevelRequest: NO_CHANGE_SNA
UI_systemActive: 1
UI_systemPowerLimit: 60 kW
UI_systemTorqueLimit: 7600 Nm
UI_touchActive: 1
UI_trackModeRequest: IDLE
UI_tractionControlMode: NORMAL_SELECTED
UI_trailerMode: OFF
UI_transportMode: DISABLED
UI_tripPlanningActive: 0
UI_ulcSnooze: 0
UI_unlockOnPark: 1
UI_usableSOC: 69 %
UI_ventPanelLeftLateralMode: SINGLE
UI_ventPanelLeftLateralSplit: 26.0 %
UI_ventPanelLeftPositionX: 0.5 %
UI_ventPanelLeftPositionY: 50.0 %
UI_ventPanelRightLateralMode: SINGLE
UI_ventPanelRightLateralSplit: 49.0 %
UI_ventPanelRightPositionX: 66.5 %
UI_ventPanelRightPositionY: 50.0 %
UI_vpnActive: 1
UI_wakeupTime: 0
UI_walkAwayLock: 1
UI_walkUpUnlock: 0
UI_warningIndicatorStatus: WARNING_LAMP_OFF
UI_wasteMode: NONE
UI_wasteModeRegenLimit: MAX
UI_wifiActive: 1
UI_wifiConnected: 0
UI_winchModeRequest: IDLE
UI_wiperMode: NORMAL
UI_wiperRequest: OFF
UI_zeroSpeedConfirmed: SNA
UTC_day: 27
UTC_hour: 6
UTC_minutes: 12
UTC_month: 8
UTC_seconds: 43
UTC_statusChecksum: 194
UTC_statusCounter: 2
UTC_year: 26
VCFRONT_12VARailStable: 1
VCFRONT_12VBRailStable: 1
VCFRONT_12VBatteryIndex: 2
VCFRONT_12VOverchargeCounter: 0
VCFRONT_5VARailStable: 0
VCFRONT_5VBRailStable: 0
VCFRONT_AS8510Voltage: 7.92599808 V
VCFRONT_CCQdotActual: 1280 W
VCFRONT_CCQdotFdFrwrdTarget: 0 W
VCFRONT_CCQdotFdbk: 320 W
VCFRONT_CMPDischargeSuperheat: 4 C
VCFRONT_ChargePumpVoltage: 0.0 V
VCFRONT_ChargePumpVoltageStable: 0
VCFRONT_DIQdotA: 0 W
VCFRONT_DRLLeftStatus: OFF
VCFRONT_DRLRightStatus: OFF
VCFRONT_EPAS3PCurrent: 0.2 A
VCFRONT_EPAS3PFault: 0
VCFRONT_EPAS3PSelfTestResult: FAILED_EFUSE_OUTPUT_SHORT
VCFRONT_EPAS3PState: LOCKED_OUT
VCFRONT_EPAS3PTemp: 39.5 degC
VCFRONT_EPAS3PVoltage: 13.0 V
VCFRONT_EPAS3SCurrent: 0.2 A
VCFRONT_EPAS3SFault: 0
VCFRONT_EPAS3SSelfTestResult: FAILED_EFUSE_OUTPUT_SHORT
VCFRONT_EPAS3SState: LOCKED_OUT
VCFRONT_EPAS3STemp: 39.125 degC
VCFRONT_EPAS3SVoltage: 13.0 V
VCFRONT_ESPMotorCurrent: 0.2 A
VCFRONT_ESPMotorFault: 0
VCFRONT_ESPMotorSelfTestResult: FAILED_EFUSE_OUTPUT_SHORT
VCFRONT_ESPMotorState: LOCKED_OUT
VCFRONT_ESPMotorTemp: 40.0 degC
VCFRONT_ESPMotorVoltage: 13.0 V
VCFRONT_ESPValveCurrent: 1.4000000000000001 A
VCFRONT_ESPValveFault: 0
VCFRONT_ESPValveState: LOCKED_OUT
VCFRONT_ESPValveTemp: -40.0 degC
VCFRONT_ESPValveVoltage: 0.0 V
VCFRONT_HCML_bladeTemp: 67 C
VCFRONT_HCML_diffuseTemp: 83 C
VCFRONT_HCML_highBeamTemp: 129 C
VCFRONT_HCML_lowBeamSpotTemp: 73 C
VCFRONT_HCML_turnTemp: 75 C
VCFRONT_HCMR_bladeTemp: -38 C
VCFRONT_HCMR_diffuseTemp: -41 C
VCFRONT_HCMR_highBeamTemp: -38 C
VCFRONT_HCMR_lowBeamSpotTemp: -48 C
VCFRONT_HCMR_turnTemp: -49 C
VCFRONT_HSDInitCompleteU13: 0
VCFRONT_HSDInitCompleteU16: 0
VCFRONT_IBSAmpHours: 26.2 Ah
VCFRONT_IBSCurrent: -0.01 A
VCFRONT_IBSCurrentRaw: 0.02 A
VCFRONT_IBSFault: 0
VCFRONT_IBSTemperature: 1241.7 degC
VCFRONT_IBSVoltage: 13.11925939618 V
VCFRONT_LVPowerStateChecksum: 118
VCFRONT_LVPowerStateCounter: 4
VCFRONT_LVPowerStateIndex: Mux1
VCFRONT_PCSCurrent: 0.0 A
VCFRONT_PCSFault: 0
VCFRONT_PCSMia: 0
VCFRONT_PCSState: LOCKED_OUT
VCFRONT_PCSTemp: 39.375 degC
VCFRONT_PCSVoltage: 13.100000000000001 V
VCFRONT_PDischargeControllerOutp: 82.0 %
VCFRONT_PEResetLineState: 0
VCFRONT_PSuctionControllerOutput: 51.5 %
VCFRONT_a001_WatchdogReset: 0
VCFRONT_a002_PowerLossReset: 0
VCFRONT_a003_SWAssertion: 0
VCFRONT_a010_ExtSupplyVoltError: 0
VCFRONT_a012_CPUReset: 0
VCFRONT_a013_AlertManagerFault: 0
VCFRONT_a015_NVMMAlert: 0
VCFRONT_a021_TaskSchedulerError: 0
VCFRONT_a022_TaskInitError: 0
VCFRONT_a031_UDSActive: 0
VCFRONT_a041_HighCPULoad: 0
VCFRONT_a042_HighStackUsage: 0
VCFRONT_a043_Task1msError: 0
VCFRONT_a044_Task10msError: 0
VCFRONT_a045_Task100msError: 0
VCFRONT_a046_Task1000msError: 0
VCFRONT_a059_inputResistanceHigh: 0
VCFRONT_a060_engineeringBuild: 0
VCFRONT_a061_XCPConnected: 0
VCFRONT_a062_XCPWasConnected: 0
VCFRONT_a063_SwitchFault: 0
VCFRONT_a064_busSleepReqTimeout: 0
VCFRONT_a097_CMP_MIA: 0
VCFRONT_a098_DI_THERMAL_MIA: 0
VCFRONT_a099_PARK_MIA: 0
VCFRONT_a100_CANbus_MIA: 0
VCFRONT_a101_PM_MIA: 0
VCFRONT_a102_PTC_MIA: 0
VCFRONT_a103_CP_MIA: 0
VCFRONT_a104_DAS_MIA: 0
VCFRONT_a105_TAS_MIA: 0
VCFRONT_a106_PCS_MIA: 0
VCFRONT_a107_BMS_MIA: 0
VCFRONT_a108_DIS_MIA: 0
VCFRONT_a109_RCM_MIA: 0
VCFRONT_a110_GTW_MIA: 0
VCFRONT_a111_EPBR_MIA: 0
VCFRONT_a112_EPBL_MIA: 0
VCFRONT_a113_UI_MIA: 0
VCFRONT_a114_ESP_MIA: 0
VCFRONT_a115_VCSEC_MIA: 0
VCFRONT_a116_VCRIGHT_MIA: 0
VCFRONT_a117_VCLEFT_MIA: 0
VCFRONT_a118_VCFRONT_MIA: 0
VCFRONT_a119_SCCM_MIA: 0
VCFRONT_a120_DI_DRIVE_MIA: 0
VCFRONT_a121_pumpBatICLatchFault: 0
VCFRONT_a122_pumpBatICWarning: 0
VCFRONT_a123_pumpPtICLatchFault: 0
VCFRONT_a124_pumpPtICWarning: 0
VCFRONT_a125_thmlFanICLatchFault: 0
VCFRONT_a126_thmlFanICWarning: 0
VCFRONT_a127_vcleftEFuseTrip: 0
VCFRONT_a128_vcrightEFuseTrip: 0
VCFRONT_a129_pcsEFuseTrip: 0
VCFRONT_a130_epas3pEFuseTrip: 0
VCFRONT_a131_epas3sEFuseTrip: 0
VCFRONT_a132_iBoosterEFuseTrip: 0
VCFRONT_a133_espEFuseTrip: 0
VCFRONT_a134_fusedHighEFuseTrip: 0
VCFRONT_a135_coolantLevelLow: 0
VCFRONT_a136_refrigDischTempSns: 0
VCFRONT_a137_refrigDischPresSns: 0
VCFRONT_a138_refrigSuctTempSns: 0
VCFRONT_a139_refrigSuctPresSns: 0
VCFRONT_a140_coolantTempPtSns: 0
VCFRONT_a141_coolantTempBatSns: 0
VCFRONT_a142_exvMotorFault: 0
VCFRONT_a143_pumpBatICTransFault: 0
VCFRONT_a144_pumpPtICTransFault: 0
VCFRONT_a145_thmlFanICTransFault: 0
VCFRONT_a146_pumpBatSoftStall: 0
VCFRONT_a147_pumpPtSoftStall: 0
VCFRONT_a148_thmlFanSoftStall: 0
VCFRONT_a149_BLEFrontPowerCycled: 0
VCFRONT_a150_pumpBatLowRPMCBang: 0
VCFRONT_a151_pumpPtLowRPMCBang: 0
VCFRONT_a152_thmlFanLowRPMCBang: 0
VCFRONT_a156_louverBlockage: 0
VCFRONT_a157_louverBreakage: 0
VCFRONT_a158_louverDisconnected: 0
VCFRONT_a159_fiveWayValveFault: 0
VCFRONT_a160_compressorInhibited: 0
VCFRONT_a161_compressorSelfFault: 0
VCFRONT_a164_eFuseLckoutMissing: 0
VCFRONT_a165_unxpctdEFuseLckout: 0
VCFRONT_a166_rightHCMMIA: 0
VCFRONT_a167_leftHCMMIA: 0
VCFRONT_a168_hcmShortToVBAT: 0
VCFRONT_a169_hcmPhaseEnableFail: 0
VCFRONT_a170_hcmUnderVoltage: 0
VCFRONT_a171_driveBlckdByMsmtch: 0
VCFRONT_a172_wsteHtBlckdByMsmtch: 0
VCFRONT_a173_HVBlckdByMsmtch: 0
VCFRONT_a174_driveNotAuthed: 0
VCFRONT_a175_ambientTempSns: 0
VCFRONT_a176_vehicleInSelfTest: 0
VCFRONT_a177_mcuAudioEFuseFault: 0
VCFRONT_a179_highLVAmpsIntoPCS: 0
VCFRONT_a180_12VNotSupported: 0
VCFRONT_a182_replace12VBattery: 0
VCFRONT_a183_low12VCapacity: 0
VCFRONT_a185_washerFluidLow: 1
VCFRONT_a186_noDriveChgCableCon: 0
VCFRONT_a187_busesNotSleeping: 0
VCFRONT_a188_sleepFailed: 0
VCFRONT_a189_IBSMIA: 0
VCFRONT_a190_DCDCNotOperational: 0
VCFRONT_a191_exitDriveLow12V: 0
VCFRONT_a192_criticalLoadShed: 0
VCFRONT_a193_mcuAudioRetry: 0
VCFRONT_a194_iBoosterRetry: 0
VCFRONT_a195_drveBlckdVltgeTooHgh: 0
VCFRONT_a196_discnctd12VBattery: 0
VCFRONT_a198_PRVCANOverterminate: 0
VCFRONT_a199_PRVCANUndertrminate: 0
VCFRONT_a200_vcleftSelfTestFail: 0
VCFRONT_a201_vcrightSelfTestFail: 0
VCFRONT_a202_pcsSelfTestFail: 0
VCFRONT_a203_epas3pSelfTestFail: 0
VCFRONT_a204_epas3sSelfTestFail: 0
VCFRONT_a205_iBoosterSelfTestFail: 0
VCFRONT_a206_espSelfTestFail: 0
VCFRONT_a207_vbatFusdSelfTestFail: 0
VCFRONT_a208_brakeFluidLow: 0
VCFRONT_a209_brakeFluidSNA: 0
VCFRONT_a210_fiveWayValveCalib: 0
VCFRONT_a211_I2CFault: 0
VCFRONT_a212_IBSOverTemp: 0
VCFRONT_a213_12VOvercharge: 0
VCFRONT_a214_airCompUnderCurrent: 0
VCFRONT_a215_airCompDriverFault: 0
VCFRONT_a219_12VVoltFloorRchd: 0
VCFRONT_a220_reverseBatteryFault: 0
VCFRONT_a221_leftTurnLightFault: 0
VCFRONT_a222_rightTurnLightFault: 0
VCFRONT_a223_12VTempSensDiscnect: 0
VCFRONT_a224_revBatChrgPmpFault: 0
VCFRONT_a225_driveBlckdByShowroom: 0
VCFRONT_a226_railAPoweredForFrunk: 0
VCFRONT_a228_pumpBatFbkSanity: 0
VCFRONT_a229_pumpPtFbkSanity: 0
VCFRONT_a230_thmlFanFbkSanity: 0
VCFRONT_a231_12VTempSensShort: 0
VCFRONT_a233_autopilot1EFuseFault: 0
VCFRONT_a234_autopilot2EFuseFault: 0
VCFRONT_a235_ptTempSnsIrrational: 0
VCFRONT_a236_batTempSnsIrrational: 0
VCFRONT_a237_pumpBatChipComms: 0
VCFRONT_a238_pumpPtChipComms: 0
VCFRONT_a239_thmlFanChipComms: 0
VCFRONT_a243_12VOverchargeInstc: 0
VCFRONT_a244_sleepBypassFault: 0
VCFRONT_a245_pump1EFuseFault: 0
VCFRONT_a246_pump2EFuseFault: 0
VCFRONT_a247_evapSolenoidFault: 0
VCFRONT_a248_voltageOutOfSpec: 0
VCFRONT_a249_fiveWayValveBadMode: 0
VCFRONT_a250_headlampsNotAimed: 0
VCFRONT_a251_UIWakeupTrigger: 0
VCFRONT_a252_frontControllerWakeup: 0
VCFRONT_a253_maxChrgeSssionTmeout: 0
VCFRONT_a254_pumpBatStopped: 0
VCFRONT_a255_pumpPtStopped: 0
VCFRONT_a256_compTornShaftSeal: 0
VCFRONT_a257_portExpanderVOR: 0
VCFRONT_a258_resistanceEstimationRun: 0
VCFRONT_a259_12vVoltageDropOnHighLoadCurrent: 0
VCFRONT_activeLouverAbnormalKT: 0
VCFRONT_activeLouverCalibRange: 790 ticks
VCFRONT_activeLouverCommSuccess: 0
VCFRONT_activeLouverDemand: 10 %
VCFRONT_activeLouverDisconnect: 0
VCFRONT_activeLouverFalsStallCal: 0
VCFRONT_activeLouverFalsStallRun: 0
VCFRONT_activeLouverIsCalibrated: 0
VCFRONT_activeLouverMotorCounts: 1452 ticks
VCFRONT_activeLouverMotorState: UNPOWERED
VCFRONT_activeLouverOpenPos: 24 %
VCFRONT_activeLouverOpenPosTarg: 4 %
VCFRONT_activeLouverOverCurrent: 0
VCFRONT_activeLouverOverTemp: 0
VCFRONT_activeLouverStallCounter: 1
VCFRONT_activeLouverStallLength: 258 ticks
VCFRONT_activeLouverStalled: 0
VCFRONT_activeLouverState: UNCALIBRATED
VCFRONT_airCompressorStatus: OFF
VCFRONT_ambientColderThanBatt: 0
VCFRONT_ambientLightingBrightnes: 0.0 %
VCFRONT_ambientSourcingAvailable: 0
VCFRONT_ambientSourcingDisabled: 1
VCFRONT_amplifierLVRequest: OFF
VCFRONT_anyClosureOpen: 0
VCFRONT_anyDoorOpen: 0
VCFRONT_approachLightingRequest: 0
VCFRONT_autopilot1Current: 9.9 A
VCFRONT_autopilot1Fault: 0
VCFRONT_autopilot1State: LOCKED_OUT
VCFRONT_autopilot1Temp: -40.0 degC
VCFRONT_autopilot1Voltage: 13.0 V
VCFRONT_autopilot2Current: 9.1 A
VCFRONT_autopilot2Fault: 0
VCFRONT_autopilot2State: LOCKED_OUT
VCFRONT_autopilot2Temp: -40.0 degC
VCFRONT_autopilot2Voltage: 13.0 V
VCFRONT_battDissipation: 4480 W
VCFRONT_battLoopWorthCooling: 0
VCFRONT_battOverStagUpperLimit: 0
VCFRONT_battSensorIrrational: 0
VCFRONT_battUnderStagUpperLimit: 0
VCFRONT_batterySMState: OTA_STANDBY
VCFRONT_brakeFluidLevel: NORMAL
VCFRONT_cabinHeatEnergyDuringDri: 0 Wh
VCFRONT_calibratedPositionHCML: 2 Steps
VCFRONT_calibratedPositionHCMR: 0 Steps
VCFRONT_ccLeftExvCalibFailed: 0
VCFRONT_ccLeftExvCalibOffset: 0 ticks
VCFRONT_ccLeftExvRange: 57 ticks
VCFRONT_ccRightExvCalibFailed: 0
VCFRONT_ccRightExvCalibOffset: 240 ticks
VCFRONT_ccRightExvRange: 0 ticks
VCFRONT_cclExvFlow: 89.60000000000001 %
VCFRONT_ccrExvFlow: 23.8 %
VCFRONT_chargeNeeded: 0
VCFRONT_chillerDemandActive: 0
VCFRONT_chillerExvCalibFailed: 0
VCFRONT_chillerExvCalibOffset: 0 ticks
VCFRONT_chillerExvFlow: 8.0 %
VCFRONT_chillerExvRange: 0 ticks
VCFRONT_chillerInletTempEstimate: 28 C
VCFRONT_chillerLiftDisabledLowPs: 1
VCFRONT_chillerPassiveCoolPower: 9060 W
VCFRONT_compDemandChiller: 0 %
VCFRONT_compDemandEvap: 0 %
VCFRONT_compEnergyDuringDrive: 0 Wh
VCFRONT_compLimitDeadband: 1
VCFRONT_compLimitNvh: 0
VCFRONT_compLimitPresDischargeHi: 1
VCFRONT_compLimitScrollSepRamp: 0
VCFRONT_compLimitScrollSepRegion: 1
VCFRONT_compLimitTempDischargeHi: 0
VCFRONT_compLimitTempDischargeSi: 0
VCFRONT_compPerfRecoveryLimited: 1
VCFRONT_compRampRateUpMax: 0.1 %/s
VCFRONT_compStandbyCoastDownMode: 0
VCFRONT_compStandbyCommunication: 1
VCFRONT_compStandbyHVNotReady: 0
VCFRONT_compStandbyHighSuctionSu: 1
VCFRONT_compStandbyLowAmbient: 1
VCFRONT_compStandbyLowDischPress: 0
VCFRONT_compStandbyMultiplePdCut: 1
VCFRONT_compStandbyRefrigNotOk: 0
VCFRONT_compStandbySelfNotReady: 1
VCFRONT_compStandbyShowroomMode: 0
VCFRONT_compressorState: STANDBY
VCFRONT_condenserPressureLimit: 10.0 bar
VCFRONT_coolantAirPurgeBatState: INACTIVE
VCFRONT_coolantFillRoutineStatus: 2
VCFRONT_coolantFlowAmbSourceActu: 0.2 LPM
VCFRONT_coolantFlowAmbSourceTarg: 7.1000000000000005 LPM
VCFRONT_coolantFlowBatActual: 4.1000000000000005 LPM
VCFRONT_coolantFlowBatReason: PASSIVE_MANAGER_BATT
VCFRONT_coolantFlowBatTarget: 2.0 LPM
VCFRONT_coolantFlowPTActual: 4.1000000000000005 LPM
VCFRONT_coolantFlowPTReason: PASSIVE_MANAGER_BATT
VCFRONT_coolantFlowPTTarget: 2.0 LPM
VCFRONT_coolantHasBeenFilled: 1
VCFRONT_coolantLevel: FILLED
VCFRONT_coolantLevelVoltage: 0.33 V
VCFRONT_coolantTempBasedMode: SERIES
VCFRONT_coolantValveAngleActual: 287.25 deg
VCFRONT_coolantValveAngleDrift: 0.25 degrees
VCFRONT_coolantValveAngleTarget: 35.0 deg
VCFRONT_coolantValveAngleTravel: 3600 deg
VCFRONT_coolantValveCountRange: 985 ticks
VCFRONT_coolantValveDuty: 0 %
VCFRONT_coolantValveISense: 0.65 A
VCFRONT_coolantValveMode: 1
VCFRONT_coolantValveModeWrong: 0
VCFRONT_coolantValveRadBypass: 0 %
VCFRONT_coolantValveRecalCount: 223
VCFRONT_coolantValveRecalReason: 1
VCFRONT_coolantValveState: 0
VCFRONT_coolantValveWindupEstL: 34 ticks
VCFRONT_coolantValveWindupEstR: 0 ticks
VCFRONT_courtesyLightingRequest: 0
VCFRONT_cpLVRequest: ON
VCFRONT_cpOkToUseHighPower: 1
VCFRONT_crashDetectedType: NONE
VCFRONT_crashState: IDLE
VCFRONT_crashUnlockOverrideSet: 0
VCFRONT_currentPositionHCML: 512 Steps
VCFRONT_currentPositionHCMR: 16 Steps
VCFRONT_cycleModelConverged: 0
VCFRONT_das1HighCurrentLVState: OFF
VCFRONT_das1OkToUseHighPower: 1
VCFRONT_das2HighCurrentLVState: OFF
VCFRONT_das2OkToUseHighPower: 1
VCFRONT_diDissipation: 0 W
VCFRONT_diLVRequest: ON
VCFRONT_disLVState: ON
VCFRONT_dischargePressureTarget: 27.75 bar
VCFRONT_eFuseDebugStatusIndex: VBAT_FUSED_HIGH_CURRENT
VCFRONT_eFuseLockoutVoltage: 4.96463616 V
VCFRONT_epasLVState: ON
VCFRONT_epasWakeLine: 1
VCFRONT_espLVState: ON
VCFRONT_estCompPower: 0 W
VCFRONT_estCompPressureInlet: 4.7 bar
VCFRONT_estCompPressureOutlet: 6.6000000000000005 bar
VCFRONT_estCompRefrigMassflow: 64 g/s
VCFRONT_estCompTempOutlet: 114.0 C
VCFRONT_estCompressorRpm: 3600 rpm
VCFRONT_estPressureDisch: 16.0 bar
VCFRONT_estPressureLiq: 0.0 bar
VCFRONT_estPressureSuct: 4.0 bar
VCFRONT_estQLift: 200 W
VCFRONT_estTempDisch: 81.6 C
VCFRONT_estTempLiq: 68.8 C
VCFRONT_estTempSuct: 2 C
VCFRONT_evapDisabledLowPsCutout: 1
VCFRONT_evapExvCalibFailed: 1
VCFRONT_evapExvCalibOffset: 0 ticks
VCFRONT_evapExvFlow: 0.0 %
VCFRONT_evapExvRange: 0 ticks
VCFRONT_evapFdFrwrdTarget: 640 W
VCFRONT_evapFdFrwrdTargetMinimum: 0 W
VCFRONT_evapFdbk: 0 W
VCFRONT_exteriorQuietModeAllowed: 0
VCFRONT_exteriorQuietModeEnabled: 0
VCFRONT_exvFlow: 0.0 %
VCFRONT_exvFlowTarget: 3.1 %
VCFRONT_exvIsFlooding: 0
VCFRONT_exvMotorState: UNPOWERED
VCFRONT_exvPrechillActive: 0
VCFRONT_exvState: UNINIT
VCFRONT_fanControlFeedfwdActive: 1
VCFRONT_fanControlRadCanCool: 1
VCFRONT_fanControlRadiatorInletT: 41.4 C
VCFRONT_fanControlRadiatorUa: 112 W/C
VCFRONT_fanDemand: 0 %
VCFRONT_fanDemandCondenser: 0 %
VCFRONT_fanDemandRadiator: 0 %
VCFRONT_feedBackDuctTempControll: -100 -
VCFRONT_feedBackEvapTempControll: 0.6200000000000001 -
VCFRONT_feedFwdFanDemand: 0 %
VCFRONT_feedFwdMDotCabinCondense: 0.275 -
VCFRONT_feedFwdMDotEvaporator: 0.5750000000000001 -
VCFRONT_feedFwdPumpDemand: 72 %
VCFRONT_feedfwdLoadCoolingDomina: 1
VCFRONT_fogLeftStatus: OFF
VCFRONT_fogRightStatus: OFF
VCFRONT_freezeEvapITerm: 1
VCFRONT_frunkAccessPost: 0
VCFRONT_frunkInteriorRelSwitch: 0
VCFRONT_frunkLatchStatus: CLOSED
VCFRONT_frunkLatchType: 2
VCFRONT_hasLowRefrigerant: 1
VCFRONT_hazardLightRequest: NONE
VCFRONT_hazardSwitchBacklight: 0
VCFRONT_hcmlAppCRC: 3097682628
VCFRONT_hcmrAppCRC: 3097682628
VCFRONT_headlampLeftCurrent: 4.4 A
VCFRONT_headlampLeftFanStatus: 0
VCFRONT_headlampLeftFault: 0
VCFRONT_headlampLeftState: 1
VCFRONT_headlampLeftTemperature: -40 degC
VCFRONT_headlampLeftVoltage: 0.0 V
VCFRONT_headlampRightCurrent: 7.6000000000000005 A
VCFRONT_headlampRightFanStatus: 0
VCFRONT_headlampRightFault: 0
VCFRONT_headlampRightState: 1
VCFRONT_headlampRightTemperature: -40 degC
VCFRONT_headlampRightVoltage: 0.0 V
VCFRONT_headlightLeftVPosition: 288 ticks
VCFRONT_headlightRightVPosition: 0 ticks
VCFRONT_highBeamLeftStatus: OFF
VCFRONT_highBeamRightStatus: OFF
VCFRONT_highBeamSwitchActive: 0
VCFRONT_homelinkCommStatus: SNA
VCFRONT_homelinkRegionCode: 5
VCFRONT_homelinkV2Response0: 108
VCFRONT_homelinkV2Response1: 127
VCFRONT_homelinkV2Response2: 2
VCFRONT_homelinkV2Response3: 62
VCFRONT_homelinkV2Response4: 98
VCFRONT_hornOn: 0
VCFRONT_hpAmbientSource: 0
VCFRONT_hpAtSteadyState: 0
VCFRONT_hpBattStagTarget: 72 C
VCFRONT_hpBatteryCool: 1
VCFRONT_hpBatteryCoolCabinConden: 0
VCFRONT_hpBatteryCoolCabinReheat: 0
VCFRONT_hpBatteryCoolEvaporator: 1
VCFRONT_hpBatteryHeatAmbientSour: 1
VCFRONT_hpBatteryHeatCOP1: 0
VCFRONT_hpCOP: 0.8 -
VCFRONT_hpCabinCoolEvaporator: 0
