channel,id,signal,time_s,value,asc_line,raw_hex
1,0x3b3,UI_soundHornOnLock,271.0368,1,704489,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,271.536,1,705568,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,272.0358,1,706642,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,272.5363,1,707719,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,273.0354,1,708782,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,273.5358,1,709856,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,274.0351,1,710927,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,274.5359,1,712003,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,275.0357,1,713346,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,275.534,1,714483,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,276.034,1,715553,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,276.5344,1,716629,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,277.0339,1,717709,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,277.5346,1,718782,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,278.0329,1,719849,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,278.534,1,720925,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,279.0336,1,721996,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,279.5337,1,723064,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,280.0324,1,724131,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,280.5342,1,725209,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,281.0319,1,726267,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,281.534,1,727352,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,282.0313,1,728417,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,282.5317,1,729493,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,283.0316,1,730560,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,283.5317,1,731634,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,284.0312,1,732703,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,284.5324,1,733783,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,285.0313,1,734851,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,285.5321,1,735928,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,286.0298,1,736988,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,286.532,1,738079,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,287.0298,1,739145,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,287.5304,1,740219,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,288.03,1,741290,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,288.5294,1,742363,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,289.0235,1,743423,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,289.0293,1,743438,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,289.5303,1,744592,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,290.0287,1,745768,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,290.5292,1,746955,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,291.0278,1,748118,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,291.5286,1,749306,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,292.0277,1,750490,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,292.5288,1,751681,9c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,292.6675,0,752024,8c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,293.0274,0,752856,8c 80 00 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,293.2875,0,753498,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,293.5276,0,754050,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,294.0269,0,755211,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,294.5273,0,756388,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,295.0265,0,757553,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,295.5265,0,758726,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,296.0261,0,759894,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,296.5267,0,761067,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,297.0255,0,762233,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,297.5261,0,763399,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,298.0256,0,764560,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,298.5258,0,765729,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,299.025,0,766885,8c 80 04 30 01 00 a8 80
1,0x3b3,UI_soundHornOnLock,299.5253,0,768056,8c 80 04 30 01 00 a8 80
1,0x2e8,EPBR_hornRequest,0.0458,0,129,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,0.1458,0,406,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,0.2458,0,686,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,0.3458,0,965,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,0.4458,0,1244,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,0.5459,0,1555,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,0.6458,0,1839,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,0.7459,0,2114,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,0.8458,0,2392,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,0.9459,0,2669,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,1.0458,0,2951,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,1.1458,0,3230,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,1.2458,0,3513,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,1.3459,0,3792,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,1.446,0,4071,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,1.5459,0,4386,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,1.6459,0,4671,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,1.7459,0,4948,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,1.8459,0,5229,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,1.946,0,5505,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,2.046,0,5791,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,2.1459,0,6069,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,2.2459,0,6349,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,2.3459,0,6631,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,2.446,0,6910,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,2.5458,0,7221,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,2.6459,0,7505,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,2.746,0,7779,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,2.846,0,8056,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,2.9458,0,8331,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,3.046,0,8616,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,3.146,0,8894,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,3.246,0,9176,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,3.346,0,9454,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,3.446,0,9733,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,3.5459,0,10047,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,3.646,0,10329,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,3.746,0,10606,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,3.846,0,10885,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,3.946,0,11162,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,4.046,0,11447,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,4.1461,0,11725,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,4.246,0,12007,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,4.346,0,12285,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,4.446,0,12563,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,4.5461,0,12876,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,4.6461,0,13159,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,4.7462,0,13436,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,4.8461,0,13717,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,4.9461,0,13994,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,5.0461,0,14281,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,5.1461,0,14558,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,5.2461,0,14841,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,5.3461,0,15119,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,5.446,0,15397,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,5.5463,0,15713,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,5.6461,0,15992,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,5.7462,0,16270,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,5.8461,0,16549,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,5.9462,0,16825,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,6.0462,0,17107,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,6.1461,0,17383,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,6.2462,0,17667,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,6.3462,0,17947,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,6.4462,0,18227,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,6.5462,0,18543,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,6.6462,0,18827,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,6.7462,0,19106,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,6.8462,0,19385,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,6.9463,0,19660,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,7.0461,0,19944,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,7.1462,0,20224,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,7.2462,0,20507,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,7.3462,0,20785,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,7.4462,0,21065,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,7.5464,0,21380,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,7.6462,0,21660,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,7.7463,0,21940,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,7.8462,0,22216,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,7.9462,0,22491,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,8.0464,0,22776,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,8.1462,0,23052,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,8.2462,0,23334,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,8.3464,0,23616,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,8.4462,0,23894,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,8.5462,0,24208,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,8.6462,0,24487,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,8.7465,0,24768,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,8.8462,0,25041,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,8.9465,0,25318,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,9.0465,0,25602,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,9.1465,0,25880,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,9.2465,0,26162,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,9.3465,0,26441,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,9.4465,0,26720,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,9.5466,0,27035,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,9.6465,0,27316,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,9.7465,0,27595,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,9.8465,0,27870,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,9.9465,0,28146,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,10.0465,0,28428,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,10.1465,0,28704,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,10.2465,0,28988,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,10.3465,0,29267,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,10.4464,0,29545,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,10.5465,0,29861,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,10.6465,0,30139,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,10.7465,0,30418,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,10.8465,0,30694,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,10.9466,0,30969,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,11.0465,0,31253,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,11.1465,0,31531,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,11.2465,0,31814,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,11.3465,0,32093,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,11.4465,0,32374,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,11.5465,0,32693,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,11.6465,0,32974,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,11.7466,0,33255,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,11.8468,0,33531,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,11.9465,0,33808,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,12.0466,0,34092,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,12.1465,0,34370,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,12.2466,0,34652,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,12.3465,0,34933,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,12.4466,0,35214,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,12.5465,0,35528,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,12.6466,0,35806,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,12.7466,0,36085,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,12.8466,0,36358,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,12.9466,0,36633,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,13.0466,0,36918,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,13.1468,0,37196,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,13.2467,0,37478,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,13.3466,0,37757,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,13.4468,0,38035,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,13.5467,0,38352,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,13.6468,0,38630,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,13.7467,0,38911,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,13.8467,0,39184,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,13.9467,0,39460,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,14.0468,0,39746,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,14.1468,0,40024,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,14.2468,0,40306,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,14.3467,0,40584,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,14.4469,0,40864,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,14.5468,0,41178,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,14.6469,0,41459,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,14.7469,0,41740,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,14.8469,0,42017,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,14.9469,0,42295,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,15.0469,0,42579,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,15.1469,0,42857,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,15.2468,0,43140,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,15.3469,0,43418,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,15.4469,0,43696,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,15.5469,0,44015,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,15.6469,0,44294,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,15.747,0,44575,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,15.8469,0,44850,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,15.9469,0,45125,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,16.0469,0,45408,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,16.1469,0,45686,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,16.2469,0,45968,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,16.3469,0,46247,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,16.4469,0,46529,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,16.5469,0,46847,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,16.6469,0,47128,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,16.7484,0,47416,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,16.8469,0,47685,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,16.9469,0,47961,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,17.047,0,48246,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,17.1469,0,48525,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,17.2488,0,48814,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,17.3484,0,49093,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,17.4469,0,49367,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,17.5472,0,49688,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,17.6469,0,49965,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,17.747,0,50246,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,17.847,0,50520,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,17.9474,0,50798,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,18.0471,0,51081,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,18.147,0,51357,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,18.247,0,51639,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,18.3473,0,51920,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,18.447,0,52199,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,18.547,0,52515,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,18.647,0,52794,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,18.7496,0,53085,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,18.847,0,53347,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,18.947,0,53623,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,19.047,0,53907,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,19.1471,0,54186,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,19.2471,0,54467,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,19.3478,0,54748,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,19.4492,0,55033,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,19.5478,0,55344,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,19.6473,0,55623,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,19.7478,0,55904,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,19.8492,0,56185,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,19.9487,0,56459,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,20.0492,0,56745,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,20.1487,0,57023,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,20.2492,0,57307,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,20.3488,0,57584,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,20.4474,0,57857,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,20.5473,0,58176,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,20.6474,0,58455,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,20.7475,0,58735,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,20.8473,0,59010,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,20.9473,0,59286,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,21.0473,0,59570,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,21.149,0,59856,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,21.2494,0,60139,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,21.3491,0,60416,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,21.4493,0,60700,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,21.5485,0,61018,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,21.6485,0,61300,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,21.7498,0,61586,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,21.8492,0,61859,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,21.9475,0,62130,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,22.0494,0,62421,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,22.1485,0,62696,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,22.2492,0,62979,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,22.349,0,63259,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,22.4494,0,63543,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,22.5474,0,63851,02 11 00 00 06 80 20 a3
1,0x2e8,EPBR_hornRequest,22.6474,0,64130,02 11 00 00 06 80 30 b3
1,0x2e8,EPBR_hornRequest,22.7485,0,64412,02 11 00 00 06 80 40 c3
1,0x2e8,EPBR_hornRequest,22.8474,0,64682,02 11 00 00 06 80 50 d3
1,0x2e8,EPBR_hornRequest,22.9474,0,64960,02 11 00 00 06 80 60 e3
1,0x2e8,EPBR_hornRequest,23.049,0,65248,02 11 00 00 06 80 70 f3
1,0x2e8,EPBR_hornRequest,23.1489,0,65525,02 11 00 00 06 80 80 03
1,0x2e8,EPBR_hornRequest,23.2494,0,65808,02 11 00 00 06 80 90 13
1,0x2e8,EPBR_hornRequest,23.3474,0,66079,02 11 00 00 06 80 a0 23
1,0x2e8,EPBR_hornRequest,23.4474,0,66360,02 11 00 00 06 80 b0 33
1,0x2e8,EPBR_hornRequest,23.5474,0,66677,02 11 00 00 06 80 c0 43
1,0x2e8,EPBR_hornRequest,23.6484,0,66962,02 11 00 00 06 80 d0 53
1,0x2e8,EPBR_hornRequest,23.75,0,67248,02 11 00 00 06 80 e0 63
1,0x2e8,EPBR_hornRequest,23.8488,0,67514,02 11 00 00 06 80 f0 73
1,0x2e8,EPBR_hornRequest,23.9494,0,67797,02 11 00 00 06 80 00 83
1,0x2e8,EPBR_hornRequest,24.0493,0,68081,02 11 00 00 06 80 10 93
1,0x2e8,EPBR_hornRequest,24.149,0,68356,02 11 00 00 06 80 20 a3
