time_s,raw_hex,raw_rod,rod_mm,apply,internal_state
135.9191,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
135.9608,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
135.9978,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.0375,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.0778,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.118,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.1605,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.1977,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.2375,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.2778,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.318,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.3608,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.3977,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.4376,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.4781,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.5181,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.5606,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.5977,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.6375,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.6778,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.7178,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.7607,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.7975,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.8378,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.8778,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.9191,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.9607,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
136.9976,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.0375,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.0778,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.1178,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.1607,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.1977,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.2375,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.2778,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.3179,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.3602,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.3975,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.4376,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.4781,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.5188,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.5607,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.5977,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.6376,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.6779,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.7179,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.7602,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.7977,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.8378,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.8779,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.9185,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.9603,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
137.9976,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.0376,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.0779,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.1181,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.1605,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.1977,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.2377,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.2779,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.3179,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.3606,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.3978,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.4377,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.4789,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.5179,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.5606,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.5977,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.6376,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.6779,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.7181,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.7606,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.7977,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.8378,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.8779,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.9181,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.9608,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
138.9977,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.0376,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.0779,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.1179,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.1606,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.1977,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.2376,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.278,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.318,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.3606,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.3979,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.4377,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.4791,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.5178,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.5608,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.5977,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.6376,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.678,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.7177,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.7601,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.7978,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.8376,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.8777,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.9186,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.9603,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
139.9978,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.0376,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.078,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.1177,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.1599,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.1978,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.2378,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.2785,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.3178,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.3603,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.3978,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.4378,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.4795,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.5177,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.5602,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.5979,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.6376,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.6778,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.718,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.7607,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.7978,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.8381,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.8778,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.9179,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.9599,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
140.9978,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.0376,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.0785,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.1179,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.1606,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.1978,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.2376,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.2781,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.318,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.3611,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.3977,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.4376,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.479,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.5182,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.5608,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.5986,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.6378,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.6779,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.7182,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.7601,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.7978,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.8377,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.8781,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.9186,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.9606,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
141.998,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.0378,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.0779,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.118,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.1601,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.1979,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.2377,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.2786,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.3178,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.3599,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.3979,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.4379,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.4795,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.5178,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.5606,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.598,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.6377,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.6777,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.7178,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.76,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.7979,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.838,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.8777,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.9187,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.9605,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
142.9979,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.0378,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.0777,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.1181,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.1606,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.1981,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.2378,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.2785,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.3181,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.3606,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.3979,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.4377,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.4787,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.5199,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.5599,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.598,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.6377,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.678,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.7181,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.7605,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.7981,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.838,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.878,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.9179,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.9604,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
143.9981,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.0379,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.078,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.1179,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.1609,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.1981,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.2379,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.278,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.318,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.3605,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.3981,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.4378,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.4798,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.5179,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.5602,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.598,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.638,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.678,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.718,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.7607,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.798,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.838,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.878,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.9178,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.9602,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
144.998,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.0381,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.0777,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.1179,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.1605,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.198,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.238,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.2778,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.3179,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.3604,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.398,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.438,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.4797,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.5179,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.5606,06 5e e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.598,07 5f e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.6379,f8 50 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.6778,f9 51 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.7179,fa 52 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.7599,fb 53 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.798,fc 54 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.838,fd 55 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.8781,fe 56 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.9181,ff 57 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.9599,00 58 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
145.9979,01 59 e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
146.0384,02 5a e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
146.0781,03 5b e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
146.1179,04 5c e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
146.1606,05 5d e1 27 00,319,-0.015625,BRAKES_NOT_APPLIED,NO_MODE_ACTIVE
