time_s,can_id,raw_hex,asc_dlc,voltage_raw_u16,voltage_v,smooth_raw_s15,smooth_onyx_a,smooth_raw_s16,smooth_json_a,unfiltered_raw_s16,unfiltered_model3can_a
221.056800,0x132,92 8e 7d 07 1b 4f,6,36498,364.98,1917,-191.70000000000002,1917,191.70000000000002,20251,-190.55000000000007
221.067000,0x132,91 8e 7f 07 47 4f,6,36497,364.97,1919,-191.9,1919,191.9,20295,-192.75
221.076800,0x132,96 8e 7e 07 1c 4f,6,36502,365.02,1918,-191.8,1918,191.8,20252,-190.60000000000002
221.086800,0x132,88 8e 7e 07 42 4f,6,36488,364.88,1918,-191.8,1918,191.8,20290,-192.5
221.097000,0x132,91 8e 7d 07 18 4f,6,36497,364.97,1917,-191.70000000000002,1917,191.70000000000002,20248,-190.4000000000001
221.106800,0x132,ac 8e 7e 07 45 4f,6,36524,365.24,1918,-191.8,1918,191.8,20293,-192.6500000000001
221.117000,0x132,a2 8e 7e 07 16 4f,6,36514,365.14,1918,-191.8,1918,191.8,20246,-190.30000000000007
221.127000,0x132,95 8e 7e 07 45 4f,6,36501,365.01,1918,-191.8,1918,191.8,20293,-192.6500000000001
221.137000,0x132,8b 8e 7d 07 1c 4f,6,36491,364.91,1917,-191.70000000000002,1917,191.70000000000002,20252,-190.60000000000002
221.146800,0x132,a2 8e 7d 07 3e 4f,6,36514,365.14,1917,-191.70000000000002,1917,191.70000000000002,20286,-192.30000000000007
221.156800,0x132,94 8e 7e 07 1b 4f,6,36500,365.0,1918,-191.8,1918,191.8,20251,-190.55000000000007
221.166900,0x132,99 8e 7e 07 40 4f,6,36505,365.05,1918,-191.8,1918,191.8,20288,-192.4000000000001
221.176800,0x132,9c 8e 7d 07 1b 4f,6,36508,365.08,1917,-191.70000000000002,1917,191.70000000000002,20251,-190.55000000000007
221.186800,0x132,8d 8e 7f 07 40 4f,6,36493,364.93,1919,-191.9,1919,191.9,20288,-192.4000000000001
221.197000,0x132,92 8e 7d 07 16 4f,6,36498,364.98,1917,-191.70000000000002,1917,191.70000000000002,20246,-190.30000000000007
221.207000,0x132,94 8e 7e 07 40 4f,6,36500,365.0,1918,-191.8,1918,191.8,20288,-192.4000000000001
221.217000,0x132,8e 8e 7d 07 17 4f,6,36494,364.94,1917,-191.70000000000002,1917,191.70000000000002,20247,-190.35000000000002
221.227000,0x132,93 8e 7e 07 42 4f,6,36499,364.99,1918,-191.8,1918,191.8,20290,-192.5
221.237000,0x132,92 8e 7d 07 18 4f,6,36498,364.98,1917,-191.70000000000002,1917,191.70000000000002,20248,-190.4000000000001
221.247000,0x132,97 8e 7e 07 3e 4f,6,36503,365.03000000000003,1918,-191.8,1918,191.8,20286,-192.30000000000007
221.257000,0x132,8e 8e 7d 07 13 4f,6,36494,364.94,1917,-191.70000000000002,1917,191.70000000000002,20243,-190.1500000000001
221.267000,0x132,93 8e 7d 07 3d 4f,6,36499,364.99,1917,-191.70000000000002,1917,191.70000000000002,20285,-192.25
221.276800,0x132,8e 8e 7d 07 17 4f,6,36494,364.94,1917,-191.70000000000002,1917,191.70000000000002,20247,-190.35000000000002
221.287000,0x132,9f 8e 7d 07 3e 4f,6,36511,365.11,1917,-191.70000000000002,1917,191.70000000000002,20286,-192.30000000000007
221.297000,0x132,a0 8e 7d 07 13 4f,6,36512,365.12,1917,-191.70000000000002,1917,191.70000000000002,20243,-190.1500000000001
221.306800,0x132,97 8e 7d 07 3b 4f,6,36503,365.03000000000003,1917,-191.70000000000002,1917,191.70000000000002,20283,-192.1500000000001
221.317000,0x132,96 8e 7d 07 16 4f,6,36502,365.02,1917,-191.70000000000002,1917,191.70000000000002,20246,-190.30000000000007
221.327000,0x132,8e 8e 7e 07 3f 4f,6,36494,364.94,1918,-191.8,1918,191.8,20287,-192.35000000000002
221.337000,0x132,89 8e 7e 07 12 4f,6,36489,364.89,1918,-191.8,1918,191.8,20242,-190.10000000000002
221.346800,0x132,99 8e 7e 07 39 4f,6,36505,365.05,1918,-191.8,1918,191.8,20281,-192.05000000000007
221.357000,0x132,91 8e 7e 07 17 4f,6,36497,364.97,1918,-191.8,1918,191.8,20247,-190.35000000000002
221.367000,0x132,97 8e 7d 07 3f 4f,6,36503,365.03000000000003,1917,-191.70000000000002,1917,191.70000000000002,20287,-192.35000000000002
221.376800,0x132,94 8e 7e 07 13 4f,6,36500,365.0,1918,-191.8,1918,191.8,20243,-190.1500000000001
221.386800,0x132,99 8e 7f 07 3b 4f,6,36505,365.05,1919,-191.9,1919,191.9,20283,-192.1500000000001
221.397000,0x132,93 8e 7e 07 11 4f,6,36499,364.99,1918,-191.8,1918,191.8,20241,-190.05000000000007
221.407000,0x132,8d 8e 7e 07 3b 4f,6,36493,364.93,1918,-191.8,1918,191.8,20283,-192.1500000000001
221.417000,0x132,98 8e 7e 07 13 4f,6,36504,365.04,1918,-191.8,1918,191.8,20243,-190.1500000000001
221.427000,0x132,90 8e 7e 07 3e 4f,6,36496,364.96,1918,-191.8,1918,191.8,20286,-192.30000000000007
221.436800,0x132,92 8e 7e 07 12 4f,6,36498,364.98,1918,-191.8,1918,191.8,20242,-190.10000000000002
221.447000,0x132,97 8e 7e 07 3f 4f,6,36503,365.03000000000003,1918,-191.8,1918,191.8,20287,-192.35000000000002
221.456800,0x132,a0 8e 7f 07 17 4f,6,36512,365.12,1919,-191.9,1919,191.9,20247,-190.35000000000002
221.467000,0x132,9b 8e 7e 07 3a 4f,6,36507,365.07,1918,-191.8,1918,191.8,20282,-192.10000000000002
221.476800,0x132,9b 8e 7e 07 11 4f,6,36507,365.07,1918,-191.8,1918,191.8,20241,-190.05000000000007
221.486800,0x132,91 8e 7e 07 3a 4f,6,36497,364.97,1918,-191.8,1918,191.8,20282,-192.10000000000002
221.497000,0x132,91 8e 7f 07 13 4f,6,36497,364.97,1919,-191.9,1919,191.9,20243,-190.1500000000001
221.506800,0x132,96 8e 7d 07 3b 4f,6,36502,365.02,1917,-191.70000000000002,1917,191.70000000000002,20283,-192.1500000000001
221.517000,0x132,8b 8e 7e 07 0c 4f,6,36491,364.91,1918,-191.8,1918,191.8,20236,-189.80000000000007
221.527000,0x132,91 8e 7f 07 3b 4f,6,36497,364.97,1919,-191.9,1919,191.9,20283,-192.1500000000001
221.537000,0x132,99 8e 7e 07 10 4f,6,36505,365.05,1918,-191.8,1918,191.8,20240,-190.0
221.546800,0x132,9c 8e 7e 07 38 4f,6,36508,365.08,1918,-191.8,1918,191.8,20280,-192.0
221.557000,0x132,92 8e 7f 07 13 4f,6,36498,364.98,1919,-191.9,1919,191.9,20243,-190.1500000000001
221.567000,0x132,8f 8e 7f 07 36 4f,6,36495,364.95,1919,-191.9,1919,191.9,20278,-191.9000000000001
221.576800,0x132,88 8e 7f 07 10 4f,6,36488,364.88,1919,-191.9,1919,191.9,20240,-190.0
221.586800,0x132,93 8e 7e 07 39 4f,6,36499,364.99,1918,-191.8,1918,191.8,20281,-192.05000000000007
221.597000,0x132,93 8e 7f 07 12 4f,6,36499,364.99,1919,-191.9,1919,191.9,20242,-190.10000000000002
221.607000,0x132,9c 8e 80 07 3d 4f,6,36508,365.08,1920,-192.0,1920,192.0,20285,-192.25
221.617000,0x132,97 8e 7f 07 11 4f,6,36503,365.03000000000003,1919,-191.9,1919,191.9,20241,-190.05000000000007
221.627000,0x132,88 8e 7e 07 36 4f,6,36488,364.88,1918,-191.8,1918,191.8,20278,-191.9000000000001
221.636800,0x132,8e 8e 7e 07 0e 4f,6,36494,364.94,1918,-191.8,1918,191.8,20238,-189.9000000000001
221.646800,0x132,90 8e 7f 07 36 4f,6,36496,364.96,1919,-191.9,1919,191.9,20278,-191.9000000000001
221.656800,0x132,9d 8e 7e 07 0d 4f,6,36509,365.09000000000003,1918,-191.8,1918,191.8,20237,-189.85000000000002
221.667000,0x132,a1 8e 7e 07 35 4f,6,36513,365.13,1918,-191.8,1918,191.8,20277,-191.85000000000002
221.676800,0x132,8d 8e 7f 07 0c 4f,6,36493,364.93,1919,-191.9,1919,191.9,20236,-189.80000000000007
221.686800,0x132,9f 8e 7f 07 38 4f,6,36511,365.11,1919,-191.9,1919,191.9,20280,-192.0
221.697200,0x132,8f 8e 7e 07 10 4f,6,36495,364.95,1918,-191.8,1918,191.8,20240,-190.0
221.706800,0x132,a3 8e 7e 07 38 4f,6,36515,365.15000000000003,1918,-191.8,1918,191.8,20280,-192.0
221.717000,0x132,9d 8e 80 07 0c 4f,6,36509,365.09000000000003,1920,-192.0,1920,192.0,20236,-189.80000000000007
221.726800,0x132,98 8e 7e 07 36 4f,6,36504,365.04,1918,-191.8,1918,191.8,20278,-191.9000000000001
221.736800,0x132,a3 8e 7f 07 11 4f,6,36515,365.15000000000003,1919,-191.9,1919,191.9,20241,-190.05000000000007
221.746800,0x132,a6 8e 7e 07 34 4f,6,36518,365.18,1918,-191.8,1918,191.8,20276,-191.80000000000007
221.756800,0x132,97 8e 7f 07 0d 4f,6,36503,365.03000000000003,1919,-191.9,1919,191.9,20237,-189.85000000000002
221.766900,0x132,87 8e 7e 07 34 4f,6,36487,364.87,1918,-191.8,1918,191.8,20276,-191.80000000000007
221.776800,0x132,9a 8e 80 07 0e 4f,6,36506,365.06,1920,-192.0,1920,192.0,20238,-189.9000000000001
221.786800,0x132,90 8e 7f 07 3b 4f,6,36496,364.96,1919,-191.9,1919,191.9,20283,-192.1500000000001
221.797000,0x132,95 8e 80 07 0d 4f,6,36501,365.01,1920,-192.0,1920,192.0,20237,-189.85000000000002
221.807000,0x132,9c 8e 7f 07 36 4f,6,36508,365.08,1919,-191.9,1919,191.9,20278,-191.9000000000001
221.817000,0x132,93 8e 80 07 0e 4f,6,36499,364.99,1920,-192.0,1920,192.0,20238,-189.9000000000001
221.826800,0x132,99 8e 7e 07 31 4f,6,36505,365.05,1918,-191.8,1918,191.8,20273,-191.6500000000001
221.836800,0x132,a0 8e 7f 07 0d 4f,6,36512,365.12,1919,-191.9,1919,191.9,20237,-189.85000000000002
221.847000,0x132,9b 8e 7e 07 34 4f,6,36507,365.07,1918,-191.8,1918,191.8,20276,-191.80000000000007
221.857100,0x132,8f 8e 7f 07 0e 4f,6,36495,364.95,1919,-191.9,1919,191.9,20238,-189.9000000000001
221.866800,0x132,98 8e 7e 07 39 4f,6,36504,365.04,1918,-191.8,1918,191.8,20281,-192.05000000000007
221.876800,0x132,93 8e 7f 07 0c 4f,6,36499,364.99,1919,-191.9,1919,191.9,20236,-189.80000000000007
221.886800,0x132,a2 8e 7d 07 31 4f,6,36514,365.14,1917,-191.70000000000002,1917,191.70000000000002,20273,-191.6500000000001
221.897000,0x132,9c 8e 7f 07 0c 4f,6,36508,365.08,1919,-191.9,1919,191.9,20236,-189.80000000000007
221.906800,0x132,a1 8e 7e 07 30 4f,6,36513,365.13,1918,-191.8,1918,191.8,20272,-191.60000000000002
221.917000,0x132,9c 8e 7e 07 09 4f,6,36508,365.08,1918,-191.8,1918,191.8,20233,-189.6500000000001
221.926800,0x132,93 8e 7f 07 36 4f,6,36499,364.99,1919,-191.9,1919,191.9,20278,-191.9000000000001
221.936800,0x132,98 8e 7f 07 08 4f,6,36504,365.04,1919,-191.9,1919,191.9,20232,-189.60000000000002
221.946800,0x132,9f 8e 7e 07 35 4f,6,36511,365.11,1918,-191.8,1918,191.8,20277,-191.85000000000002
221.956800,0x132,8d 8e 7f 07 0c 4f,6,36493,364.93,1919,-191.9,1919,191.9,20236,-189.80000000000007
221.967000,0x132,98 8e 7e 07 35 4f,6,36504,365.04,1918,-191.8,1918,191.8,20277,-191.85000000000002
221.976800,0x132,90 8e 7f 07 06 4f,6,36496,364.96,1919,-191.9,1919,191.9,20230,-189.5
221.986800,0x132,a4 8e 7e 07 33 4f,6,36516,365.16,1918,-191.8,1918,191.8,20275,-191.75
221.997000,0x132,a1 8e 7f 07 0b 4f,6,36513,365.13,1919,-191.9,1919,191.9,20235,-189.75
222.006800,0x132,9b 8e 7e 07 35 4f,6,36507,365.07,1918,-191.8,1918,191.8,20277,-191.85000000000002
222.017000,0x132,a0 8e 80 07 09 4f,6,36512,365.12,1920,-192.0,1920,192.0,20233,-189.6500000000001
222.026800,0x132,a2 8e 7d 07 2f 4f,6,36514,365.14,1917,-191.70000000000002,1917,191.70000000000002,20271,-191.55000000000007
222.036800,0x132,95 8e 7f 07 03 4f,6,36501,365.01,1919,-191.9,1919,191.9,20227,-189.35000000000002
222.046800,0x132,98 8e 7e 07 36 4f,6,36504,365.04,1918,-191.8,1918,191.8,20278,-191.9000000000001
222.056800,0x132,9b 8e 80 07 0c 4f,6,36507,365.07,1920,-192.0,1920,192.0,20236,-189.80000000000007
222.067100,0x132,a1 8e 7f 07 33 4f,6,36513,365.13,1919,-191.9,1919,191.9,20275,-191.75
222.076800,0x132,88 8e 81 07 08 4f,6,36488,364.88,1921,-192.10000000000002,1921,192.10000000000002,20232,-189.60000000000002
222.086800,0x132,94 8e 7e 07 36 4f,6,36500,365.0,1918,-191.8,1918,191.8,20278,-191.9000000000001
222.097000,0x132,92 8e 80 07 07 4f,6,36498,364.98,1920,-192.0,1920,192.0,20231,-189.55000000000007
222.106800,0x132,9b 8e 7e 07 34 4f,6,36507,365.07,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.117000,0x132,8f 8e 80 07 07 4f,6,36495,364.95,1920,-192.0,1920,192.0,20231,-189.55000000000007
222.126800,0x132,95 8e 7e 07 35 4f,6,36501,365.01,1918,-191.8,1918,191.8,20277,-191.85000000000002
222.136800,0x132,99 8e 80 07 07 4f,6,36505,365.05,1920,-192.0,1920,192.0,20231,-189.55000000000007
222.146800,0x132,94 8e 7e 07 36 4f,6,36500,365.0,1918,-191.8,1918,191.8,20278,-191.9000000000001
222.156800,0x132,9c 8e 80 07 0b 4f,6,36508,365.08,1920,-192.0,1920,192.0,20235,-189.75
222.166900,0x132,98 8e 7e 07 33 4f,6,36504,365.04,1918,-191.8,1918,191.8,20275,-191.75
222.176800,0x132,8b 8e 80 07 07 4f,6,36491,364.91,1920,-192.0,1920,192.0,20231,-189.55000000000007
222.186800,0x132,9c 8e 7e 07 33 4f,6,36508,365.08,1918,-191.8,1918,191.8,20275,-191.75
222.197000,0x132,a0 8e 80 07 09 4f,6,36512,365.12,1920,-192.0,1920,192.0,20233,-189.6500000000001
222.206800,0x132,98 8e 7f 07 31 4f,6,36504,365.04,1919,-191.9,1919,191.9,20273,-191.6500000000001
222.216900,0x132,9a 8e 80 07 09 4f,6,36506,365.06,1920,-192.0,1920,192.0,20233,-189.6500000000001
222.226800,0x132,9f 8e 7f 07 34 4f,6,36511,365.11,1919,-191.9,1919,191.9,20276,-191.80000000000007
222.236800,0x132,99 8e 80 07 0d 4f,6,36505,365.05,1920,-192.0,1920,192.0,20237,-189.85000000000002
222.246800,0x132,95 8e 7e 07 31 4f,6,36501,365.01,1918,-191.8,1918,191.8,20273,-191.6500000000001
222.256800,0x132,9e 8e 81 07 09 4f,6,36510,365.1,1921,-192.10000000000002,1921,192.10000000000002,20233,-189.6500000000001
222.266900,0x132,9b 8e 7e 07 34 4f,6,36507,365.07,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.276800,0x132,9d 8e 80 07 08 4f,6,36509,365.09000000000003,1920,-192.0,1920,192.0,20232,-189.60000000000002
222.286800,0x132,9d 8e 7e 07 34 4f,6,36509,365.09000000000003,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.297000,0x132,96 8e 81 07 0d 4f,6,36502,365.02,1921,-192.10000000000002,1921,192.10000000000002,20237,-189.85000000000002
222.306800,0x132,a0 8e 7f 07 2f 4f,6,36512,365.12,1919,-191.9,1919,191.9,20271,-191.55000000000007
222.317000,0x132,9c 8e 81 07 0c 4f,6,36508,365.08,1921,-192.10000000000002,1921,192.10000000000002,20236,-189.80000000000007
222.326800,0x132,a2 8e 7e 07 2f 4f,6,36514,365.14,1918,-191.8,1918,191.8,20271,-191.55000000000007
222.336800,0x132,a0 8e 81 07 08 4f,6,36512,365.12,1921,-192.10000000000002,1921,192.10000000000002,20232,-189.60000000000002
222.346800,0x132,a1 8e 7f 07 31 4f,6,36513,365.13,1919,-191.9,1919,191.9,20273,-191.6500000000001
222.356800,0x132,90 8e 81 07 0b 4f,6,36496,364.96,1921,-192.10000000000002,1921,192.10000000000002,20235,-189.75
222.366900,0x132,a8 8e 7f 07 2e 4f,6,36520,365.2,1919,-191.9,1919,191.9,20270,-191.5
222.376800,0x132,95 8e 82 07 0b 4f,6,36501,365.01,1922,-192.20000000000002,1922,192.20000000000002,20235,-189.75
222.386800,0x132,86 8e 7f 07 35 4f,6,36486,364.86,1919,-191.9,1919,191.9,20277,-191.85000000000002
222.397000,0x132,8d 8e 81 07 0b 4f,6,36493,364.93,1921,-192.10000000000002,1921,192.10000000000002,20235,-189.75
222.406800,0x132,9b 8e 7f 07 31 4f,6,36507,365.07,1919,-191.9,1919,191.9,20273,-191.6500000000001
222.417100,0x132,8f 8e 81 07 04 4f,6,36495,364.95,1921,-192.10000000000002,1921,192.10000000000002,20228,-189.4000000000001
222.426800,0x132,8f 8e 7f 07 2f 4f,6,36495,364.95,1919,-191.9,1919,191.9,20271,-191.55000000000007
222.436800,0x132,94 8e 80 07 09 4f,6,36500,365.0,1920,-192.0,1920,192.0,20233,-189.6500000000001
222.447100,0x132,99 8e 7e 07 36 4f,6,36505,365.05,1918,-191.8,1918,191.8,20278,-191.9000000000001
222.456800,0x132,90 8e 82 07 0e 4f,6,36496,364.96,1922,-192.20000000000002,1922,192.20000000000002,20238,-189.9000000000001
222.466900,0x132,a0 8e 7f 07 33 4f,6,36512,365.12,1919,-191.9,1919,191.9,20275,-191.75
222.476800,0x132,8e 8e 82 07 0d 4f,6,36494,364.94,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.486800,0x132,9c 8e 7f 07 34 4f,6,36508,365.08,1919,-191.9,1919,191.9,20276,-191.80000000000007
222.497000,0x132,8e 8e 82 07 09 4f,6,36494,364.94,1922,-192.20000000000002,1922,192.20000000000002,20233,-189.6500000000001
222.506800,0x132,90 8e 7d 07 33 4f,6,36496,364.96,1917,-191.70000000000002,1917,191.70000000000002,20275,-191.75
222.517100,0x132,9a 8e 82 07 0c 4f,6,36506,365.06,1922,-192.20000000000002,1922,192.20000000000002,20236,-189.80000000000007
222.526800,0x132,95 8e 7f 07 35 4f,6,36501,365.01,1919,-191.9,1919,191.9,20277,-191.85000000000002
222.536800,0x132,92 8e 83 07 0c 4f,6,36498,364.98,1923,-192.3,1923,192.3,20236,-189.80000000000007
222.546800,0x132,9c 8e 7e 07 31 4f,6,36508,365.08,1918,-191.8,1918,191.8,20273,-191.6500000000001
222.556900,0x132,89 8e 81 07 0d 4f,6,36489,364.89,1921,-192.10000000000002,1921,192.10000000000002,20237,-189.85000000000002
222.566900,0x132,8e 8e 7e 07 34 4f,6,36494,364.94,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.576800,0x132,95 8e 82 07 0e 4f,6,36501,365.01,1922,-192.20000000000002,1922,192.20000000000002,20238,-189.9000000000001
222.586800,0x132,95 8e 7e 07 2f 4f,6,36501,365.01,1918,-191.8,1918,191.8,20271,-191.55000000000007
222.597100,0x132,98 8e 82 07 0d 4f,6,36504,365.04,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.606800,0x132,a9 8e 7f 07 31 4f,6,36521,365.21,1919,-191.9,1919,191.9,20273,-191.6500000000001
222.617100,0x132,8f 8e 81 07 0b 4f,6,36495,364.95,1921,-192.10000000000002,1921,192.10000000000002,20235,-189.75
222.626800,0x132,8e 8e 7f 07 33 4f,6,36494,364.94,1919,-191.9,1919,191.9,20275,-191.75
222.636900,0x132,8e 8e 81 07 0b 4f,6,36494,364.94,1921,-192.10000000000002,1921,192.10000000000002,20235,-189.75
222.646800,0x132,8e 8e 7f 07 31 4f,6,36494,364.94,1919,-191.9,1919,191.9,20273,-191.6500000000001
222.656800,0x132,91 8e 82 07 0d 4f,6,36497,364.97,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.666900,0x132,93 8e 7e 07 31 4f,6,36499,364.99,1918,-191.8,1918,191.8,20273,-191.6500000000001
222.676800,0x132,a2 8e 82 07 0d 4f,6,36514,365.14,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.686800,0x132,a0 8e 7f 07 2f 4f,6,36512,365.12,1919,-191.9,1919,191.9,20271,-191.55000000000007
222.697000,0x132,9e 8e 82 07 0e 4f,6,36510,365.1,1922,-192.20000000000002,1922,192.20000000000002,20238,-189.9000000000001
222.706900,0x132,9b 8e 7e 07 2f 4f,6,36507,365.07,1918,-191.8,1918,191.8,20271,-191.55000000000007
222.717100,0x132,9e 8e 82 07 0d 4f,6,36510,365.1,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.726800,0x132,9d 8e 7e 07 33 4f,6,36509,365.09000000000003,1918,-191.8,1918,191.8,20275,-191.75
222.736900,0x132,9f 8e 81 07 11 4f,6,36511,365.11,1921,-192.10000000000002,1921,192.10000000000002,20241,-190.05000000000007
222.746800,0x132,9c 8e 7e 07 2f 4f,6,36508,365.08,1918,-191.8,1918,191.8,20271,-191.55000000000007
222.756800,0x132,8c 8e 81 07 0c 4f,6,36492,364.92,1921,-192.10000000000002,1921,192.10000000000002,20236,-189.80000000000007
222.767000,0x132,95 8e 7f 07 30 4f,6,36501,365.01,1919,-191.9,1919,191.9,20272,-191.60000000000002
222.776800,0x132,90 8e 82 07 0d 4f,6,36496,364.96,1922,-192.20000000000002,1922,192.20000000000002,20237,-189.85000000000002
222.786800,0x132,9d 8e 7f 07 30 4f,6,36509,365.09000000000003,1919,-191.9,1919,191.9,20272,-191.60000000000002
222.797000,0x132,9b 8e 82 07 13 4f,6,36507,365.07,1922,-192.20000000000002,1922,192.20000000000002,20243,-190.1500000000001
222.806800,0x132,8f 8e 7e 07 34 4f,6,36495,364.95,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.817100,0x132,90 8e 83 07 10 4f,6,36496,364.96,1923,-192.3,1923,192.3,20240,-190.0
222.826800,0x132,9a 8e 7e 07 34 4f,6,36506,365.06,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.836900,0x132,94 8e 82 07 10 4f,6,36500,365.0,1922,-192.20000000000002,1922,192.20000000000002,20240,-190.0
222.846800,0x132,92 8e 7f 07 34 4f,6,36498,364.98,1919,-191.9,1919,191.9,20276,-191.80000000000007
222.856900,0x132,8e 8e 82 07 11 4f,6,36494,364.94,1922,-192.20000000000002,1922,192.20000000000002,20241,-190.05000000000007
222.866900,0x132,a0 8e 7e 07 34 4f,6,36512,365.12,1918,-191.8,1918,191.8,20276,-191.80000000000007
222.876800,0x132,90 8e 83 07 13 4f,6,36496,364.96,1923,-192.3,1923,192.3,20243,-190.1500000000001
222.886800,0x132,a1 8e 7e 07 31 4f,6,36513,365.13,1918,-191.8,1918,191.8,20273,-191.6500000000001
222.897100,0x132,99 8e 82 07 11 4f,6,36505,365.05,1922,-192.20000000000002,1922,192.20000000000002,20241,-190.05000000000007
222.906800,0x132,a3 8e 7e 07 35 4f,6,36515,365.15000000000003,1918,-191.8,1918,191.8,20277,-191.85000000000002
222.916900,0x132,96 8e 83 07 13 4f,6,36502,365.02,1923,-192.3,1923,192.3,20243,-190.1500000000001
222.926800,0x132,9a 8e 7e 07 33 4f,6,36506,365.06,1918,-191.8,1918,191.8,20275,-191.75
222.936900,0x132,9d 8e 83 07 15 4f,6,36509,365.09000000000003,1923,-192.3,1923,192.3,20245,-190.25
222.946800,0x132,a6 8e 7e 07 36 4f,6,36518,365.18,1918,-191.8,1918,191.8,20278,-191.9000000000001
222.956800,0x132,99 8e 83 07 13 4f,6,36505,365.05,1923,-192.3,1923,192.3,20243,-190.1500000000001
222.966900,0x132,96 8e 7d 07 31 4f,6,36502,365.02,1917,-191.70000000000002,1917,191.70000000000002,20273,-191.6500000000001
222.976800,0x132,a1 8e 82 07 15 4f,6,36513,365.13,1922,-192.20000000000002,1922,192.20000000000002,20245,-190.25
222.986800,0x132,97 8e 7f 07 39 4f,6,36503,365.03000000000003,1919,-191.9,1919,191.9,20281,-192.05000000000007
222.997000,0x132,94 8e 84 07 13 4f,6,36500,365.0,1924,-192.4,1924,192.4,20243,-190.1500000000001
223.006800,0x132,9f 8e 7f 07 35 4f,6,36511,365.11,1919,-191.9,1919,191.9,20277,-191.85000000000002
223.016900,0x132,91 8e 83 07 13 4f,6,36497,364.97,1923,-192.3,1923,192.3,20243,-190.1500000000001
223.026800,0x132,94 8e 7e 07 34 4f,6,36500,365.0,1918,-191.8,1918,191.8,20276,-191.80000000000007
223.036900,0x132,86 8e 83 07 15 4f,6,36486,364.86,1923,-192.3,1923,192.3,20245,-190.25
223.047000,0x132,8d 8e 7f 07 3a 4f,6,36493,364.93,1919,-191.9,1919,191.9,20282,-192.10000000000002
223.056800,0x132,96 8e 82 07 15 4f,6,36502,365.02,1922,-192.20000000000002,1922,192.20000000000002,20245,-190.25
223.066900,0x132,9f 8e 7f 07 36 4f,6,36511,365.11,1919,-191.9,1919,191.9,20278,-191.9000000000001
223.076800,0x132,9c 8e 82 07 13 4f,6,36508,365.08,1922,-192.20000000000002,1922,192.20000000000002,20243,-190.1500000000001
223.086800,0x132,94 8e 7f 07 3b 4f,6,36500,365.0,1919,-191.9,1919,191.9,20283,-192.1500000000001
223.097000,0x132,93 8e 84 07 1b 4f,6,36499,364.99,1924,-192.4,1924,192.4,20251,-190.55000000000007
223.106800,0x132,89 8e 7f 07 38 4f,6,36489,364.89,1919,-191.9,1919,191.9,20280,-192.0
223.117100,0x132,8b 8e 84 07 1a 4f,6,36491,364.91,1924,-192.4,1924,192.4,20250,-190.5
223.126800,0x132,93 8e 7f 07 39 4f,6,36499,364.99,1919,-191.9,1919,191.9,20281,-192.05000000000007
223.136900,0x132,99 8e 84 07 17 4f,6,36505,365.05,1924,-192.4,1924,192.4,20247,-190.35000000000002
223.146800,0x132,96 8e 7e 07 38 4f,6,36502,365.02,1918,-191.8,1918,191.8,20280,-192.0
223.156900,0x132,8b 8e 84 07 1d 4f,6,36491,364.91,1924,-192.4,1924,192.4,20253,-190.6500000000001
223.167100,0x132,8d 8e 7e 07 3a 4f,6,36493,364.93,1918,-191.8,1918,191.8,20282,-192.10000000000002
223.176800,0x132,9b 8e 84 07 18 4f,6,36507,365.07,1924,-192.4,1924,192.4,20248,-190.4000000000001
223.186800,0x132,a1 8e 7f 07 39 4f,6,36513,365.13,1919,-191.9,1919,191.9,20281,-192.05000000000007
223.197000,0x132,8f 8e 84 07 21 4f,6,36495,364.95,1924,-192.4,1924,192.4,20257,-190.85000000000002
223.206800,0x132,92 8e 7f 07 3b 4f,6,36498,364.98,1919,-191.9,1919,191.9,20283,-192.1500000000001
223.216900,0x132,99 8e 84 07 18 4f,6,36505,365.05,1924,-192.4,1924,192.4,20248,-190.4000000000001
223.226800,0x132,9d 8e 7f 07 36 4f,6,36509,365.09000000000003,1919,-191.9,1919,191.9,20278,-191.9000000000001
223.236900,0x132,90 8e 84 07 18 4f,6,36496,364.96,1924,-192.4,1924,192.4,20248,-190.4000000000001
223.246900,0x132,a2 8e 7f 07 40 4f,6,36514,365.14,1919,-191.9,1919,191.9,20288,-192.4000000000001
223.256900,0x132,97 8e 84 07 20 4f,6,36503,365.03000000000003,1924,-192.4,1924,192.4,20256,-190.80000000000007
223.267000,0x132,99 8e 7e 07 3b 4f,6,36505,365.05,1918,-191.8,1918,191.8,20283,-192.1500000000001
223.276800,0x132,8d 8e 83 07 1d 4f,6,36493,364.93,1923,-192.3,1923,192.3,20253,-190.6500000000001
