dbc_source,source_format,vehicle_family,bus_name,message_id_dec,message_id_hex,message_name,message_sender,message_length,message_cycle_time,message_send_type,signal_name,signal_name_cn,business_domain,signal_role,signal_receivers,start_bit,signal_length,byte_order,signedness,factor,offset,minimum,maximum,unit,enum_values,is_multiplexed,multiplexer_value,comment
Model3_ETH_json_reference_optional.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,,VCRIGHT_frontSeatBackPos,,,,odin,8,16,little_endian,signed,1,0,-32768,32767,,,true,1,REFERENCE_OPTIONAL; source=Model3_ETH.compact.json; json_start_position=8; conversion_policy=JSON_DIRECT
Model3_ETH_json_reference_optional.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,,VCRIGHT_frontSeatLiftPos,,,,odin,8,16,little_endian,signed,1,0,-32768,32767,,,true,2,REFERENCE_OPTIONAL; source=Model3_ETH.compact.json; json_start_position=8; conversion_policy=JSON_DIRECT
Model3_ETH_json_reference_optional.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,,VCRIGHT_frontSeatTiltPos,,,,odin,8,16,little_endian,signed,1,0,-32768,32767,,,true,3,REFERENCE_OPTIONAL; source=Model3_ETH.compact.json; json_start_position=8; conversion_policy=JSON_DIRECT
Model3_ETH_json_reference_optional.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,,VCRIGHT_frontSeatTrackPos,,,,odin,8,16,little_endian,signed,1,0,-32768,32767,,,true,0,REFERENCE_OPTIONAL; source=Model3_ETH.compact.json; json_start_position=8; conversion_policy=JSON_DIRECT
json/Model3/Model3_ETH.compact.json,JSON,Model3,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_seatStatusIndex,,,,,0,3,LITTLE,UNSIGNED,1,0,0,6,,SEAT_STATUS_INDEX_BACK=1|SEAT_STATUS_INDEX_LIFT=2|SEAT_STATUS_INDEX_LUMBAR=4|SEAT_STATUS_INDEX_OFFSETS=6|SEAT_STATUS_INDEX_POSITION=5|SEAT_STATUS_INDEX_TILT=3|SEAT_STATUS_INDEX_TRACK=0,false,,
json/Model3/Model3_ETH.compact.json,JSON,Model3,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatBackPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/Model3/Model3_ETH.compact.json,JSON,Model3,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatLiftPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/Model3/Model3_ETH.compact.json,JSON,Model3,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatTiltPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/Model3/Model3_ETH.compact.json,JSON,Model3,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatTrackPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/ModelY/ModelY_ETH.compact.json,JSON,ModelY,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_seatStatusIndex,,,,,0,3,LITTLE,UNSIGNED,1,0,0,6,,SEAT_STATUS_INDEX_BACK=1|SEAT_STATUS_INDEX_LIFT=2|SEAT_STATUS_INDEX_LUMBAR=4|SEAT_STATUS_INDEX_OFFSETS=6|SEAT_STATUS_INDEX_POSITION=5|SEAT_STATUS_INDEX_TILT=3|SEAT_STATUS_INDEX_TRACK=0,false,,
json/ModelY/ModelY_ETH.compact.json,JSON,ModelY,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatBackPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/ModelY/ModelY_ETH.compact.json,JSON,ModelY,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatLiftPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/ModelY/ModelY_ETH.compact.json,JSON,ModelY,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatTiltPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
json/ModelY/ModelY_ETH.compact.json,JSON,ModelY,eth,1251,0x4E3,VCRIGHT_seatStatus,gtw,8,100,Cyclic,VCRIGHT_frontSeatTrackPos,,,,odin,8,16,LITTLE,SIGNED,1,0,-32768,32767,,,false,,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_seatStatusIndex,,,,X,0,3,little_endian,unsigned,1,0,,,,0=TRACK|1=BACK|2=LIFT|3=TILT|4=LUMBAR|5=POSITION,true,,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackPosReal,,,,X,3,12,little_endian,signed,1,0,,,mm,,true,5,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarAState,,,,X,3,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarBState,,,,X,8,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackPosReal,,,,X,16,12,little_endian,signed,0.1,0,,,deg,,true,5,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarAPressureHpa,,,,X,16,16,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftPosReal,,,,X,28,12,little_endian,signed,1,0,,,mm,,true,5,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarBPressureHpa,,,,X,32,16,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltPosReal,,,,X,40,12,little_endian,signed,0.1,0,,,deg,,true,5,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarActiveTooLongErr,,,,X,48,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarMaxPErr,,,,X,49,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarOvercurrentErr,,,,X,50,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarMaxOperatingPErr,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatBackLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatLiftLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTiltLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_frontSeatTrackLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarMinPErr,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarGeneralErr,,,,X,53,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarDevMaxPumpPressA,,,,X,54,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,ETH,8,100,Cyclic,VCRIGHT_lumbarDevMaxPumpPressB,,,,X,55,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_seatStatusIndex,,,,X,0,3,little_endian,unsigned,1,0,,,,0=TRACK|1=BACK|2=LIFT|3=TILT|4=LUMBAR|5=POSITION,true,,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackPosReal,,,,X,3,12,little_endian,signed,1,0,,,mm,,true,5,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarAState,,,,X,3,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackPos,,,,X,8,16,little_endian,signed,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarBState,,,,X,8,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackPosReal,,,,X,16,12,little_endian,signed,0.1,0,,,deg,,true,5,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarAPressureHpa,,,,X,16,16,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackCurrent,,,,X,24,12,little_endian,signed,0.01,0,,,A,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftPosReal,,,,X,28,12,little_endian,signed,1,0,,,mm,,true,5,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarBPressureHpa,,,,X,32,16,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackDuty,,,,X,36,12,little_endian,signed,0.1,0,,,%,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltPosReal,,,,X,40,12,little_endian,signed,0.1,0,,,deg,,true,5,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackState,,,,X,48,3,little_endian,unsigned,1,0,,,,0=STOPPED|1=MOVING_UP|2=MOVING_DOWN|3=RECALLING|4=CALIBRATING|5=UNDEFINED,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarActiveTooLongErr,,,,X,48,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarMaxPErr,,,,X,49,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarOvercurrentErr,,,,X,50,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackCalibrated,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarMaxOperatingPErr,,,,X,51,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatBackLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatLiftLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTiltLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_frontSeatTrackLog,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarMinPErr,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarGeneralErr,,,,X,53,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarDevMaxPumpPressA,,,,X,54,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1251,0x4E3,VCRIGHT_seatStatus,VEH,8,100,Cyclic,VCRIGHT_lumbarDevMaxPumpPressB,,,,X,55,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_debugEcuTarget,,,,X,0,3,little_endian,unsigned,1,0,,,,1=DI|2=DIS|3=PM|4=PMS|5=BMS|6=VCRIGHT|7=VCFRONT,true,,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_VCFRONT_debugEnable,,,,X,3,1,little_endian,unsigned,1,0,,,,,true,7,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_BMS_debugAllEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,5,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_DIS_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_DI_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_PMS_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_PM_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_VCRIGHT_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,6,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_BMS_debugDisable,,,,X,9,1,little_endian,unsigned,1,0,,,,,true,5,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_PMS_debugAt100Hz,,,,X,9,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3.dbc,DBC,,,1280,0x500,UI_debugECU,ETH,2,5000,Cyclic,UI_PM_debugAt100Hz,,,,X,9,1,little_endian,unsigned,1,0,,,,,true,3,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_debugEcuTarget,,,,X,0,3,little_endian,unsigned,1,0,,,,1=DI|2=DIS|3=PM|4=PMS|5=BMS|6=VCRIGHT|7=VCFRONT,true,,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_VCFRONT_debugEnable,,,,X,3,1,little_endian,unsigned,1,0,,,,,true,7,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_BMS_debugAllEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,5,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_DIS_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,2,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_DI_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,1,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_PMS_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,4,
tesla_model3_ONYX.dbc.txt,DBC,,,1280,0x500,UI_debugECU,VEH,2,5000,Cyclic,UI_PM_debugEnable,,,,X,8,1,little_endian,unsigned,1,0,,,,,true,3,
