time_s,BMS_packVoltage,BMS_packCurrent,derived_packPower_kW,DI_accelPedalPos,DI_gear,DI_systemState,DI_brakePedalState,DI_driveBlocked,DI_tractionControlMode,DI_elecPower,DI_vehicleSpeed,VCLEFT_brakeSwitchPressed,VCLEFT_brakePressed,DI_torqueCommand,DI_torqueActual,DI_axleSpeed,derived_axleMechanicalPower_kW,DI_sysDrivePowerMax,DI_sysRegenPowerMax,BMS_maxDischargeCurrent,BMS_maxChargeCurrent,BMS_socUI,BMS_socMin,BMS_socMax
133.8,348.31,-13.0,-4.528029999999999,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-5.0,24.64,0.0,0.0,-252.0,-252.0,198.20000000000002,-5.230374777108574,246.0,91.0,682.624,250.0,32.5,32.0,34.6
133.9,348.28000000000003,-12.8,-4.457984000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-5.0,24.480000000000004,0.0,0.0,-248.0,-248.0,194.9,-5.06165030765978,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.0,348.29,-12.200000000000001,-4.249138000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-5.0,24.320000000000007,0.0,0.0,-240.0,-240.0,193.8,-4.8707252501256155,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.1,348.33,-12.100000000000001,-4.214793,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.5,24.159999999999997,0.0,0.0,-236.0,-234.0,192.3,-4.712200484825475,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.2,348.19,-11.700000000000001,-4.073823,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.5,24.0,0.0,0.0,-234.0,-234.0,191.3,-4.687696062127475,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.3,348.09000000000003,-11.3,-3.933417000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.5,23.840000000000003,0.0,0.0,-230.0,-230.0,189.4,-4.561801972522619,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.4,348.06,-11.0,-3.8286599999999997,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.5,23.68,0.0,0.0,-224.0,-224.0,189.4,-4.442798442804638,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.5,348.03000000000003,-10.700000000000001,-3.7239210000000007,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.5,23.520000000000003,0.0,0.0,-224.0,-224.0,188.10000000000002,-4.412304050113794,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.6,347.97,-10.4,-3.6188880000000005,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.0,23.36,0.0,0.0,-212.0,-212.0,185.0,-4.1071087957930565,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.7,348.07,-10.100000000000001,-3.5155070000000004,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.0,23.200000000000003,0.0,0.0,-210.0,-210.0,183.8,-4.041973108108628,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.8,348.16,-9.700000000000001,-3.3771520000000006,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.0,23.04,0.0,0.0,-212.0,-212.0,185.10000000000002,-4.109328854601594,246.0,91.0,682.624,250.0,32.5,32.0,34.6
134.9,348.1,-9.600000000000001,-3.3417600000000007,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-4.0,22.880000000000003,0.0,0.0,-200.0,-198.0,183.10000000000002,-3.7964890581571216,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.0,347.84000000000003,-9.200000000000001,-3.2001280000000007,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.800000000000004,0.0,0.0,-198.0,-198.0,180.8,-3.748799681675629,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.1,348.03000000000003,-9.0,-3.1322700000000006,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.64,0.0,0.0,-192.0,-192.0,180.9,-3.637210310620119,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.2,347.98,-8.6,-2.9926280000000003,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.560000000000002,0.0,0.0,-192.0,-192.0,180.8,-3.635199691321822,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.3,347.98,-8.4,-2.923032,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.4,0.0,0.0,-194.0,-194.0,180.60000000000002,-3.669003228274448,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.4,347.92,-8.200000000000001,-2.8529440000000004,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.32,0.0,0.0,-186.0,-188.0,179.5,-3.533872856268039,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.5,347.81,-7.9,-2.747699,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.5,22.160000000000004,0.0,0.0,-176.0,-176.0,177.10000000000002,-3.2640728791777476,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.6,347.84000000000003,-7.5,-2.6088,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.0,22.0,0.0,0.0,-174.0,-174.0,176.3,-3.2124041520017075,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.7,347.71,-7.0,-2.43397,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.0,21.92,0.0,0.0,-168.0,-168.0,175.60000000000002,-3.089316551834059,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.8,347.74,-6.9,-2.3994060000000004,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.0,21.759999999999998,0.0,0.0,-166.0,-166.0,175.5,-3.050800625901048,246.0,91.0,682.624,250.0,32.5,32.0,34.6
135.9,347.8,-6.6000000000000005,-2.2954800000000004,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-3.0,21.6,0.0,0.0,-160.0,-162.0,174.20000000000002,-2.9552333773788466,246.0,91.0,682.624,250.0,32.5,32.0,34.6
136.0,347.73,-6.300000000000001,-2.1906990000000004,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,21.520000000000003,0.0,0.0,-154.0,-154.0,172.10000000000002,-2.7754295578383914,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.1,347.83,-6.1000000000000005,-2.121763,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,21.439999999999998,0.0,0.0,-150.0,-150.0,171.8,-2.6986280894336323,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.2,347.79,-5.6000000000000005,-1.9476240000000002,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,21.28,0.0,0.0,-142.0,-142.0,170.70000000000002,-2.5383440322474815,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.3,347.63,-5.5,-1.911965,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,21.200000000000003,0.0,0.0,-140.0,-140.0,169.4,-2.483533712417851,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.4,347.64,-5.2,-1.807728,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,21.04,0.0,0.0,-132.0,-132.0,168.10000000000002,-2.323647590301155,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.5,347.72,-5.0,-1.7386000000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.5,20.96,0.0,0.0,-134.0,-134.0,169.0,-2.3714835744398153,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.6,347.68,-4.800000000000001,-1.6688640000000003,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.880000000000003,0.0,0.0,-126.0,-126.0,166.4,-2.1955962737408345,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.7,347.6,-4.6000000000000005,-1.5989600000000002,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.800000000000004,0.0,0.0,-124.0,-124.0,166.70000000000002,-2.1646411141274635,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.8,347.61,-4.4,-1.529484,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.64,0.0,0.0,-118.0,-118.0,164.60000000000002,-2.033950859738128,246.0,92.0,682.624,250.0,32.5,32.0,34.6
136.9,347.66,-4.1000000000000005,-1.4254060000000002,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.560000000000002,0.0,0.0,-118.0,-118.0,165.4,-2.0438364046214237,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.0,347.67,-3.9000000000000004,-1.3559130000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.480000000000004,0.0,0.0,-110.0,-110.0,163.9,-1.887992465052346,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.1,347.71,-3.8000000000000003,-1.321298,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-2.0,20.4,0.0,0.0,-106.0,-106.0,162.60000000000002,-1.804907811340408,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.2,347.89,-3.5,-1.2176150000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,20.32,0.0,0.0,-108.0,-108.0,163.60000000000002,-1.850272409258245,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.3,347.8,-3.4000000000000004,-1.1825200000000002,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,20.160000000000004,0.0,0.0,-100.0,-100.0,161.0,-1.6859880574265222,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.4,347.67,-3.3000000000000003,-1.1473110000000002,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,20.160000000000004,0.0,0.0,-94.0,-94.0,160.4,-1.5789225797921822,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.5,347.52,-2.9000000000000004,-1.007808,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,20.08,0.0,0.0,-94.0,-94.0,160.60000000000002,-1.580891311188432,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.6,347.51,-2.8000000000000003,-0.973028,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,20.0,0.0,0.0,-92.0,-92.0,160.20000000000002,-1.5434016388555938,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.7,347.49,-2.8000000000000003,-0.9729720000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.92,0.0,0.0,-92.0,-92.0,159.8,-1.5395479518671902,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.8,347.64,-2.7,-0.938628,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.840000000000003,0.0,0.0,-88.0,-88.0,159.0,-1.4652388136342795,246.0,92.0,682.624,250.0,32.5,32.0,34.6
137.9,347.53000000000003,-2.5,-0.8688250000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.759999999999998,0.0,0.0,-84.0,-84.0,158.4,-1.3933591737201452,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.0,347.46,-2.4000000000000004,-0.8339040000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.759999999999998,0.0,0.0,-80.0,-78.0,157.20000000000002,-1.2840317493752205,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.1,347.52,-2.3000000000000003,-0.799296,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.68,0.0,0.0,-82.0,-82.0,158.10000000000002,-1.3576078493222934,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.2,347.65000000000003,-2.1,-0.7300650000000001,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.6,0.0,0.0,-80.0,-80.0,158.0,-1.3236577047124995,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.3,347.55,-2.0,-0.6951,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.520000000000003,0.0,0.0,-70.0,-70.0,155.0,-1.1362093430483085,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.4,347.59000000000003,-2.0,-0.69518,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.439999999999998,0.0,0.0,-74.0,-74.0,156.20000000000002,-1.2104347054771234,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.5,347.51,-1.8,-0.625518,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.439999999999998,0.0,0.0,-66.0,-66.0,154.20000000000002,-1.0657538918038014,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.6,347.43,-1.8,-0.625374,7.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.36,0.0,0.0,-68.0,-68.0,154.5,-1.1001857472871455,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.7,347.59000000000003,-1.7000000000000002,-0.5909030000000002,7.2,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.28,0.0,0.0,-70.0,-70.0,154.8,-1.1347432664766333,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.8,347.53000000000003,-1.8,-0.625554,6.800000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.28,0.0,0.0,-70.0,-70.0,153.1,-1.1222816156173938,246.0,92.0,682.624,250.0,32.5,32.0,34.6
138.9,347.63,-2.1,-0.730023,6.800000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,19.200000000000003,0.0,0.0,-74.0,-74.0,152.9,-1.1848621412769025,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.0,347.41,-2.4000000000000004,-0.8337840000000002,6.4,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.120000000000005,0.0,0.0,-80.0,-80.0,152.70000000000002,-1.2792565285417639,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.1,347.61,-2.7,-0.9385470000000001,6.4,D,ENABLE,INVALID,2.0,NORMAL,-1.5,19.04,0.0,0.0,-86.0,-86.0,151.6,-1.3652942793480762,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.2,347.64,-3.1,-1.0776839999999999,5.6000000000000005,D,ENABLE,INVALID,2.0,NORMAL,-1.5,18.96,0.0,0.0,-98.0,-98.0,151.8,-1.5578529650621067,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.3,347.55,-3.5,-1.2164249999999999,5.2,D,ENABLE,INVALID,2.0,NORMAL,-2.0,18.880000000000003,0.0,0.0,-108.0,-108.0,151.20000000000002,-1.7100317132019964,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.4,347.6,-4.2,-1.45992,4.4,D,ENABLE,INVALID,2.0,NORMAL,-2.0,18.800000000000004,0.0,0.0,-116.0,-112.0,149.3,-1.751081857208903,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.5,347.73,-5.0,-1.73865,4.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,18.72,0.0,0.0,-136.0,-136.0,148.9,-2.120616929075158,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.6,347.77,-6.1000000000000005,-2.121397,4.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,18.64,0.0,0.0,-160.0,-158.0,147.5,-2.440493893063671,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.7,347.90000000000003,-7.0,-2.4353000000000002,4.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,18.480000000000004,0.0,0.0,-182.0,-182.0,147.3,-2.807390027100911,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.8,347.85,-7.300000000000001,-2.539305,3.6,D,ENABLE,INVALID,2.0,NORMAL,-3.0,18.32,0.0,0.0,-194.0,-194.0,147.0,-2.9863979765024573,246.0,92.0,682.624,250.0,32.5,32.0,34.6
139.9,348.05,-7.7,-2.6799850000000003,2.8000000000000003,D,ENABLE,INVALID,2.0,NORMAL,-3.0,18.240000000000002,0.0,0.0,-206.0,-210.0,146.4,-3.21950415139882,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.0,347.98,-8.1,-2.818638,2.4000000000000004,D,ENABLE,INVALID,2.0,NORMAL,-3.5,18.08,0.0,0.0,-218.0,-218.0,143.70000000000002,-3.280513880731534,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.1,348.15000000000003,-8.8,-3.063720000000001,2.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,17.92,0.0,0.0,-236.0,-236.0,142.6,-3.524196750894982,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.2,347.89,-9.3,-3.235377,1.6,D,ENABLE,INVALID,2.0,NORMAL,-3.5,17.759999999999998,0.0,0.0,-250.0,-250.0,140.70000000000002,-3.6835173863340334,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.3,348.05,-9.700000000000001,-3.3760850000000007,1.6,D,ENABLE,INVALID,2.0,NORMAL,-4.0,17.6,0.0,0.0,-266.0,-266.0,140.20000000000002,-3.9053347716284965,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.4,348.09000000000003,-10.3,-3.585327000000001,0.8,D,ENABLE,INVALID,2.0,NORMAL,-4.0,17.439999999999998,0.0,0.0,-280.0,-280.0,139.20000000000002,-4.08155717554386,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.5,348.2,-10.9,-3.79538,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,17.200000000000003,0.0,0.0,-294.0,-294.0,136.70000000000002,-4.208666014308102,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.6,348.17,-11.4,-3.9691380000000005,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,17.04,0.0,0.0,-316.0,-316.0,135.5,-4.483890474713592,246.0,92.0,682.624,250.0,32.5,32.0,34.6
140.7,348.36,-11.600000000000001,-4.040976000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,16.800000000000004,0.0,0.0,-328.0,-328.0,132.9,-4.564859789372114,247.0,92.0,682.624,250.0,32.5,32.0,34.6
140.8,348.38,-11.700000000000001,-4.076046,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,16.560000000000002,0.0,0.0,-338.0,-338.0,131.9,-4.6686370666956964,247.0,92.0,682.624,250.0,32.5,32.0,34.6
140.9,348.37,-11.700000000000001,-4.075929,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,16.4,0.0,0.0,-340.0,-342.0,130.70000000000002,-4.680910221995721,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.0,348.23,-11.3,-3.9349990000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,16.160000000000004,0.0,0.0,-338.0,-338.0,128.0,-4.530595485496961,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.1,348.22,-10.9,-3.7955980000000005,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,15.920000000000002,0.0,0.0,-330.0,-330.0,126.7,-4.378437681308095,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.2,348.08,-10.600000000000001,-3.689648,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.0,15.68,0.0,0.0,-326.0,-324.0,123.7,-4.197042121489821,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.3,348.15000000000003,-10.200000000000001,-3.5511300000000006,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.0,15.439999999999998,0.0,0.0,-318.0,-318.0,123.2,-4.1026686781759825,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.4,348.06,-9.600000000000001,-3.341376000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.0,15.200000000000003,0.0,0.0,-310.0,-310.0,121.2,-3.934530639355857,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.5,348.05,-9.1,-3.167255,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,15.04,0.0,0.0,-304.0,-306.0,121.10000000000001,-3.880558077567185,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.6,347.94,-8.700000000000001,-3.0270780000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,14.800000000000004,0.0,0.0,-296.0,-296.0,117.9,-3.6545519020679347,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.7,347.89,-8.5,-2.957065,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,14.64,0.0,0.0,-284.0,-284.0,116.0,-3.4498876126620717,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.8,347.91,-7.9,-2.7484890000000006,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,14.480000000000004,0.0,0.0,-278.0,-278.0,116.0,-3.3770026630987884,247.0,92.0,682.624,250.0,32.5,32.0,34.6
141.9,347.91,-7.6000000000000005,-2.6441160000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,14.240000000000002,0.0,0.0,-270.0,-270.0,113.9,-3.220446629194897,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.0,347.93,-7.300000000000001,-2.539889,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,14.079999999999998,0.0,0.0,-262.0,-262.0,112.4,-3.083871124567837,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.1,347.96,-7.0,-2.43572,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,13.920000000000002,0.0,0.0,-252.0,-254.0,111.4,-2.963108302963845,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.2,347.92,-6.6000000000000005,-2.2962720000000005,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,13.759999999999998,0.0,0.0,-252.0,-252.0,108.9,-2.8738032957977993,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.3,347.83,-6.300000000000001,-2.191329,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.600000000000001,0.0,0.0,-240.0,-240.0,108.60000000000001,-2.729415697438813,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.4,347.58,-5.9,-2.0507220000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.36,0.0,0.0,-232.0,-234.0,107.60000000000001,-2.6366758823048415,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.5,347.82,-5.7,-1.982574,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.280000000000001,0.0,0.0,-228.0,-228.0,105.80000000000001,-2.526091820898481,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.6,347.79,-5.4,-1.8780660000000002,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.120000000000005,0.0,0.0,-214.0,-214.0,105.0,-2.353052897538755,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.7,347.85,-5.2,-1.80882,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,12.96,0.0,0.0,-214.0,-212.0,103.2,-2.2911006904099644,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.8,347.73,-4.9,-1.703877,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.800000000000004,0.0,0.0,-208.0,-208.0,102.7,-2.2369815209641244,247.0,92.0,682.624,250.0,32.5,32.0,34.6
142.9,347.72,-4.7,-1.634284,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.64,0.0,0.0,-204.0,-202.0,100.10000000000001,-2.1174543924705445,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.0,347.68,-4.4,-1.529792,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.480000000000004,0.0,0.0,-200.0,-200.0,99.9,-2.092300707290802,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.1,347.74,-4.1000000000000005,-1.425734,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.399999999999999,0.0,0.0,-188.0,-186.0,98.5,-1.9185706335472867,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.2,347.64,-3.9000000000000004,-1.355796,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.240000000000002,0.0,0.0,-188.0,-188.0,97.60000000000001,-1.9214818427396136,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.3,347.61,-3.8000000000000003,-1.320918,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.079999999999998,0.0,0.0,-178.0,-180.0,97.0,-1.8284069243892596,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.4,347.7,-3.6,-1.25172,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,12.0,0.0,0.0,-174.0,-174.0,95.7,-1.7437724183015506,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.5,347.57,-3.5,-1.2164949999999999,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.840000000000003,0.0,0.0,-168.0,-170.0,95.80000000000001,-1.7054659318787793,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.6,347.7,-3.2,-1.11264,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.759999999999998,0.0,0.0,-164.0,-164.0,93.80000000000001,-1.6109249369567504,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.7,347.61,-3.1,-1.0775910000000002,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.600000000000001,0.0,0.0,-158.0,-158.0,92.60000000000001,-1.532133793204718,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.8,347.65000000000003,-2.9000000000000004,-1.008185,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.520000000000003,0.0,0.0,-156.0,-156.0,92.30000000000001,-1.5078388100169573,247.0,92.0,682.624,250.0,32.5,32.0,34.6
143.9,347.58,-2.7,-0.938466,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.36,0.0,0.0,-148.0,-148.0,91.7,-1.4212146285819747,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.0,347.49,-2.5,-0.868725,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.280000000000001,0.0,0.0,-142.0,-144.0,90.60000000000001,-1.3662158131931295,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.1,347.57,-2.3000000000000003,-0.7994110000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.200000000000003,0.0,0.0,-144.0,-144.0,89.80000000000001,-1.3541520974033445,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.2,347.46,-2.2,-0.764412,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,11.120000000000005,0.0,0.0,-136.0,-134.0,88.7,-1.2446780654012521,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.3,347.57,-2.0,-0.69514,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.96,0.0,0.0,-130.0,-132.0,88.80000000000001,-1.2274830816106042,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.4,347.66,-2.0,-0.69532,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.880000000000003,0.0,0.0,-128.0,-130.0,87.9,-1.196632641752352,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.5,347.39,-1.9000000000000001,-0.6600410000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.800000000000004,0.0,0.0,-126.0,-126.0,86.80000000000001,-1.1452990177926952,247.0,92.0,682.624,250.0,32.5,32.0,34.6
144.6,347.53000000000003,-1.6,-0.5560480000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.719999999999999,0.0,0.0,-120.0,-122.0,86.10000000000001,-1.0999972517279302,247.0,92.0,682.624,250.0,32.5,32.0,34.6
