time_s,source_time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source
130.613500,130.613500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
130.713400,130.713400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
130.813000,130.813000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
130.913000,130.913000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.013000,131.013000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.112800,131.112800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.213000,131.213000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.312800,131.312800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.413600,131.413600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.513400,131.513400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.613400,131.613400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.712900,131.712900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.813900,131.813900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
131.912900,131.912900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.013100,132.013100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.112900,132.112900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.213700,132.213700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.312900,132.312900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.413700,132.413700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.513500,132.513500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.613100,132.613100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.713100,132.713100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.814200,132.814200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
132.913600,132.913600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.013700,133.013700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.113800,133.113800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.214000,133.214000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.313600,133.313600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.413100,133.413100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.513000,133.513000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.614000,133.614000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.713600,133.713600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.813200,133.813200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
133.913000,133.913000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.013200,134.013200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.113000,134.113000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.213200,134.213200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.313100,134.313100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.413200,134.413200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.513700,134.513700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.613800,134.613800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.713100,134.713100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.813200,134.813200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
134.913100,134.913100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.013200,135.013200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.113900,135.113900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.213300,135.213300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.313100,135.313100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.414100,135.414100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.513300,135.513300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.613900,135.613900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.713800,135.713800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.813300,135.813300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
135.913300,135.913300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.013700,136.013700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.113300,136.113300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.213300,136.213300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.313700,136.313700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.413300,136.413300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.513200,136.513200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.614000,136.614000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.713400,136.713400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.813400,136.813400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
136.913300,136.913300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.013400,137.013400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.113300,137.113300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.213900,137.213900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.313300,137.313300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.414000,137.414000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.513900,137.513900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.613400,137.613400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.713300,137.713300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.814500,137.814500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
137.913900,137.913900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.014100,138.014100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.114200,138.114200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.214000,138.214000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.314000,138.314000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.414100,138.414100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.513400,138.513400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.614100,138.614100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.713400,138.713400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.813500,138.813500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
138.913400,138.913400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.014000,139.014000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.113400,139.113400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.214100,139.214100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.313500,139.313500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.414100,139.414100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.514300,139.514300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.613500,139.613500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.713500,139.713500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.814900,139.814900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
139.914300,139.914300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.014200,140.014200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.113600,140.113600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.213600,140.213600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.313500,140.313500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.414000,140.414000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.513600,140.513600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.614200,140.614200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.713700,140.713700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.814100,140.814100,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
140.913600,140.913600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.013600,141.013600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.113700,141.113700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.213700,141.213700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.313600,141.313600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.414200,141.414200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.514500,141.514500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.613700,141.613700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.713700,141.713700,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.815000,141.815000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
141.914300,141.914300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.014300,142.014300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.114500,142.114500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.214300,142.214300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.314300,142.314300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.414300,142.414300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.514300,142.514300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.614200,142.614200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.714300,142.714300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.814800,142.814800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
142.914300,142.914300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.014400,143.014400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.114800,143.114800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.214200,143.214200,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.314400,143.314400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.413800,143.413800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.513800,143.513800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.614400,143.614400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.714400,143.714400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.813800,143.813800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
143.913800,143.913800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.013800,144.013800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.113800,144.113800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.213800,144.213800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.313800,144.313800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.414300,144.414300,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.513800,144.513800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.614500,144.614500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.713800,144.713800,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.813900,144.813900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
144.913900,144.913900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.014400,145.014400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.114600,145.114600,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.213900,145.213900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.313900,145.313900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.414500,145.414500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.514400,145.514400,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.614500,145.614500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.714500,145.714500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.814000,145.814000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
145.913900,145.913900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.014000,146.014000,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.113900,146.113900,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.214500,146.214500,GTW_VEHBusAsleep,0x458,7,00 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.314000,146.314000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.414000,146.414000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.514500,146.514500,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.614600,146.614600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.714600,146.714600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.814000,146.814000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
146.914000,146.914000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.014100,147.014100,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.114700,147.114700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.214700,147.214700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.314000,147.314000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.415200,147.415200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.515200,147.515200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.614600,147.614600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.714700,147.714700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.815800,147.815800,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
147.914900,147.914900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.015600,148.015600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.115400,148.115400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.215100,148.215100,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.315600,148.315600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.414200,148.414200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.514700,148.514700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.615200,148.615200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.714600,148.714600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.815000,148.815000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
148.914800,148.914800,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.014800,149.014800,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.115200,149.115200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.215400,149.215400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.314800,149.314800,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.414300,149.414300,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.514900,149.514900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.615600,149.615600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.715100,149.715100,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.815600,149.815600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
149.914600,149.914600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.015700,150.015700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.114900,150.114900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.215100,150.215100,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.314700,150.314700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.414900,150.414900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.515000,150.515000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.614400,150.614400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.714400,150.714400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.815200,150.815200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
150.915200,150.915200,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.015800,151.015800,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.115100,151.115100,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.215600,151.215600,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.314900,151.314900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.415000,151.415000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.514900,151.514900,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.615400,151.615400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.715000,151.715000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.814500,151.814500,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
151.915300,151.915300,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
152.014700,152.014700,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
152.115000,152.115000,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
152.214500,152.214500,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
152.314400,152.314400,GTW_VEHBusAsleep,0x458,7,04 00 00 00 40 00 00,0,input/tesla_model3_ONYX.dbc
