time_s,source_time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source,definition_fingerprint
265.866200,265.866200,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4b 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
265.866200,265.866200,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
265.966200,265.966200,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4c 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
265.966200,265.966200,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.066000,266.066000,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.066000,266.066000,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.166400,266.166400,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.166400,266.166400,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.266400,266.266400,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.266400,266.266400,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.366400,266.366400,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.366400,266.366400,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.465900,266.465900,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.465900,266.465900,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.566100,266.566100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.566100,266.566100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.666000,266.666000,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4b 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.666000,266.666000,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.766300,266.766300,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.766300,266.766300,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.866000,266.866000,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4c 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.866000,266.866000,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
266.966000,266.966000,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
266.966000,266.966000,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.066000,267.066000,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.066000,267.066000,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.166100,267.166100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.166100,267.166100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.266100,267.266100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.266100,267.266100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.366100,267.366100,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.366100,267.366100,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.466000,267.466000,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.466000,267.466000,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.566200,267.566200,PCS_dcdcLvBusVolt,0x2B4,6,3d 05 d4 0d 4b 00,13.41,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.566200,267.566200,PCS_dcdcLvOutputCurrent,0x2B4,6,3d 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.665900,267.665900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4c 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.665900,267.665900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.766200,267.766200,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4c 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.766200,267.766200,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.866000,267.866000,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4c 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.866000,267.866000,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
267.966200,267.966200,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
267.966200,267.966200,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.066000,268.066000,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.066000,268.066000,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.166100,268.166100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4c 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.166100,268.166100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4c 00,7.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.266000,268.266000,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.266000,268.266000,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.366400,268.366400,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.366400,268.366400,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.466100,268.466100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.466100,268.466100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.566000,268.566000,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.566000,268.566000,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.666000,268.666000,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.666000,268.666000,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.766300,268.766300,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.766300,268.766300,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.866000,268.866000,PCS_dcdcLvBusVolt,0x2B4,6,42 05 d4 0d 4b 00,13.46,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.866000,268.866000,PCS_dcdcLvOutputCurrent,0x2B4,6,42 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
268.966300,268.966300,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
268.966300,268.966300,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.065900,269.065900,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4b 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.065900,269.065900,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.166300,269.166300,PCS_dcdcLvBusVolt,0x2B4,6,3d 05 d4 0d 4a 00,13.41,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.166300,269.166300,PCS_dcdcLvOutputCurrent,0x2B4,6,3d 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.265800,269.265800,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.265800,269.265800,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.365900,269.365900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.365900,269.365900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.465900,269.465900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.465900,269.465900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.566100,269.566100,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.566100,269.566100,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.665900,269.665900,PCS_dcdcLvBusVolt,0x2B4,6,3d 05 d4 0d 4a 00,13.41,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.665900,269.665900,PCS_dcdcLvOutputCurrent,0x2B4,6,3d 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.766100,269.766100,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.766100,269.766100,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.865900,269.865900,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.865900,269.865900,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
269.965900,269.965900,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
269.965900,269.965900,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.065900,270.065900,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4a 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.065900,270.065900,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.165900,270.165900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.165900,270.165900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.266000,270.266000,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4a 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.266000,270.266000,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.366200,270.366200,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.366200,270.366200,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.465900,270.465900,PCS_dcdcLvBusVolt,0x2B4,6,42 05 d4 0d 4b 00,13.46,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.465900,270.465900,PCS_dcdcLvOutputCurrent,0x2B4,6,42 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.566000,270.566000,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.566000,270.566000,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.665900,270.665900,PCS_dcdcLvBusVolt,0x2B4,6,3d 05 d4 0d 4b 00,13.41,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.665900,270.665900,PCS_dcdcLvOutputCurrent,0x2B4,6,3d 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.766400,270.766400,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.766400,270.766400,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.865500,270.865500,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4a 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.865500,270.865500,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
270.966000,270.966000,PCS_dcdcLvBusVolt,0x2B4,6,41 05 d4 0d 4a 00,13.45,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
270.966000,270.966000,PCS_dcdcLvOutputCurrent,0x2B4,6,41 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.065900,271.065900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.065900,271.065900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.166000,271.166000,PCS_dcdcLvBusVolt,0x2B4,6,3c 05 d4 0d 49 00,13.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.166000,271.166000,PCS_dcdcLvOutputCurrent,0x2B4,6,3c 05 d4 0d 49 00,7.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.265900,271.265900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.265900,271.265900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.365900,271.365900,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4b 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.365900,271.365900,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.465600,271.465600,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.465600,271.465600,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.565900,271.565900,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.565900,271.565900,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.665600,271.665600,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.665600,271.665600,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.765600,271.765600,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 49 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.765600,271.765600,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 49 00,7.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.864600,271.864600,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4b 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.864600,271.864600,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
271.965600,271.965600,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4b 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
271.965600,271.965600,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4b 00,7.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.065600,272.065600,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.065600,272.065600,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.165400,272.165400,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.165400,272.165400,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.266200,272.266200,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.266200,272.266200,PCS_dcdcLvOutputCurrent,0x2B4,6,3f 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.364600,272.364600,PCS_dcdcLvBusVolt,0x2B4,6,40 05 d4 0d 4a 00,13.44,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.364600,272.364600,PCS_dcdcLvOutputCurrent,0x2B4,6,40 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.464600,272.464600,PCS_dcdcLvBusVolt,0x2B4,6,3e 05 d4 0d 4a 00,13.42,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.464600,272.464600,PCS_dcdcLvOutputCurrent,0x2B4,6,3e 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.566000,272.566000,PCS_dcdcLvBusVolt,0x2B4,6,3c 05 d4 0d 4a 00,13.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
272.566000,272.566000,PCS_dcdcLvOutputCurrent,0x2B4,6,3c 05 d4 0d 4a 00,7.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
272.665700,272.665700,PCS_dcdcLvBusVolt,0x2B4,6,3f 05 d4 0d 4a 00,13.43,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
