run,time_s,raw_108,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_sample_s,apply,apply_sample_s,pedal_pct,pedal_pct_sample_s,speed_kmh,speed_kmh_sample_s,gear,gear_sample_s,brake_switch,brake_switch_sample_s,included_old,included_new
1,64.9605,93 e9 03 f2 01 7d 09 25,124.0,124.0,0.0,-0.015625,64.9557,BRAKES_NOT_APPLIED,64.9557,19.6,64.9596,30.400000000000006,64.9406,D,64.9596,0.0,64.9365,True,False
1,65.0608,6b ca 03 e2 01 84 09 25,120.0,120.0,0.0,-0.015625,65.0355,BRAKES_NOT_APPLIED,65.0355,19.6,65.0596,30.480000000000004,65.0605,D,65.0596,0.0,65.0365,True,False
1,65.1605,61 bb 03 da 01 91 09 25,118.0,118.0,0.0,-0.015625,65.1558,BRAKES_NOT_APPLIED,65.1558,19.6,65.1596,30.480000000000004,65.1407,D,65.1596,0.0,65.1365,True,False
1,65.2605,61 bc 03 da 01 90 09 25,118.0,118.0,0.0,-0.015625,65.2355,BRAKES_NOT_APPLIED,65.2355,19.6,65.2595,30.480000000000004,65.26,D,65.2595,0.0,65.2365,True,False
1,65.3605,46 ad 03 d2 01 8c 09 25,116.0,116.0,0.0,-0.015625,65.3557,BRAKES_NOT_APPLIED,65.3557,19.6,65.3595,30.560000000000002,65.3404,D,65.3595,0.0,65.3365,True,False
1,65.4607,2d 9e 03 d2 01 82 09 25,114.0,116.0,2.0,-0.015625,65.4356,BRAKES_NOT_APPLIED,65.4356,19.200000000000003,65.4595,30.560000000000002,65.46,D,65.4595,0.0,65.4365,True,False
1,65.5607,22 9f 03 ca 01 7e 09 25,114.0,114.0,0.0,-0.015625,65.5558,BRAKES_NOT_APPLIED,65.5558,19.200000000000003,65.5595,30.560000000000002,65.5404,D,65.5595,0.0,65.5365,True,False
1,65.6605,fd 80 03 c2 01 80 09 25,112.0,112.0,0.0,-0.015625,65.6355,BRAKES_NOT_APPLIED,65.6355,19.200000000000003,65.6596,30.560000000000002,65.6603,D,65.6596,0.0,65.6365,True,False
1,65.7605,f4 71 03 ba 01 8e 09 25,110.0,110.0,0.0,-0.015625,65.7558,BRAKES_NOT_APPLIED,65.7558,19.200000000000003,65.7595,30.480000000000004,65.7405,D,65.7595,0.0,65.7365,True,False
1,65.8605,ec 62 03 b2 01 9d 09 25,108.0,108.0,0.0,-0.015625,65.836,BRAKES_NOT_APPLIED,65.836,19.200000000000003,65.8595,30.560000000000002,65.8603,D,65.8595,0.0,65.8367,True,False
1,65.9607,da 53 03 aa 01 a2 09 25,106.0,106.0,0.0,-0.015625,65.9557,BRAKES_NOT_APPLIED,65.9557,19.200000000000003,65.9595,30.560000000000002,65.9405,D,65.9595,0.0,65.9365,True,False
1,66.0605,dc 54 03 aa 01 a3 09 25,106.0,106.0,0.0,-0.015625,66.0356,BRAKES_NOT_APPLIED,66.0356,19.200000000000003,66.0596,30.560000000000002,66.0407,D,66.0596,0.0,66.0366,True,False
1,66.1604,c8 45 03 a2 01 a6 09 25,104.0,104.0,0.0,-0.015625,66.1557,BRAKES_NOT_APPLIED,66.1557,19.200000000000003,66.1595,30.64,66.1602,D,66.1595,0.0,66.1366,True,False
1,66.2604,9e 26 03 92 01 ab 09 25,100.0,100.0,0.0,-0.015625,66.2356,BRAKES_NOT_APPLIED,66.2356,18.8,66.2595,30.64,66.2599,D,66.2595,0.0,66.2366,True,False
1,66.3604,51 f7 02 7a 01 a6 09 25,94.0,94.0,0.0,-0.015625,66.3557,BRAKES_NOT_APPLIED,66.3557,18.400000000000002,66.3595,30.72,66.3406,D,66.3595,0.0,66.3366,True,False
1,66.4604,0b c8 02 62 01 a7 09 25,88.0,88.0,0.0,-0.015625,66.4356,BRAKES_NOT_APPLIED,66.4356,18.400000000000002,66.4595,30.799999999999997,66.4602,D,66.4595,0.0,66.4366,True,False
1,66.5604,c1 99 02 52 01 9c 09 25,82.0,84.0,2.0,-0.015625,66.5556,BRAKES_NOT_APPLIED,66.5556,18.400000000000002,66.5594,30.879999999999995,66.5601,D,66.5594,0.0,66.5366,True,False
1,66.6603,73 6a 02 32 01 9d 09 25,76.0,76.0,0.0,-0.015625,66.6357,BRAKES_NOT_APPLIED,66.6357,18.400000000000002,66.6596,30.879999999999995,66.6407,D,66.6596,0.0,66.6366,True,False
1,66.7603,3f 3b 02 1a 01 b0 09 25,70.0,70.0,0.0,-0.015625,66.7558,BRAKES_NOT_APPLIED,66.7558,18.400000000000002,66.7594,30.879999999999995,66.7601,D,66.7594,0.0,66.7366,True,False
1,66.8604,fb 0c 02 02 01 b3 09 25,64.0,64.0,0.0,-0.015625,66.8358,BRAKES_NOT_APPLIED,66.8358,18.0,66.8594,30.879999999999995,66.8602,D,66.8594,0.0,66.8367,True,False
1,66.9603,a3 dd 01 e2 00 ac 09 25,58.0,56.0,-2.0,-0.015625,66.9558,BRAKES_NOT_APPLIED,66.9558,18.0,66.9594,30.799999999999997,66.9601,D,66.9594,0.0,66.9366,True,False
1,67.0604,6e be 01 da 00 9e 09 25,54.0,54.0,0.0,-0.015625,67.0356,BRAKES_NOT_APPLIED,67.0356,18.0,67.0597,30.799999999999997,67.041,D,67.0597,0.0,67.0366,True,False
1,67.1603,37 9f 01 ca 00 96 09 25,50.0,50.0,0.0,-0.015625,67.1556,BRAKES_NOT_APPLIED,67.1556,18.0,67.1594,30.72,67.1601,D,67.1594,0.0,67.1366,True,False
1,67.2604,15 80 01 c2 00 9b 09 25,48.0,48.0,0.0,-0.015625,67.2356,BRAKES_NOT_APPLIED,67.2356,18.0,67.2594,30.799999999999997,67.2602,D,67.2594,0.0,67.2366,True,False
1,67.3603,07 71 01 c2 00 9c 09 25,46.0,48.0,2.0,-0.015625,67.3558,BRAKES_NOT_APPLIED,67.3558,18.0,67.3594,30.879999999999995,67.3601,D,67.3594,0.0,67.3366,True,False
1,67.4604,03 62 01 b2 00 b7 09 25,44.0,44.0,0.0,-0.015625,67.4356,BRAKES_NOT_APPLIED,67.4356,18.0,67.4595,30.879999999999995,67.4602,D,67.4595,0.0,67.4367,True,False
1,67.5603,fe 63 01 aa 00 b9 09 25,44.0,42.0,-2.0,-0.015625,67.5558,BRAKES_NOT_APPLIED,67.5558,18.0,67.5594,30.879999999999995,67.5601,D,67.5594,0.0,67.5366,True,False
1,67.6604,d3 54 01 aa 00 9d 09 25,42.0,42.0,0.0,-0.015625,67.6356,BRAKES_NOT_APPLIED,67.6356,18.0,67.6595,30.799999999999997,67.6602,D,67.6595,0.0,67.6367,True,False
1,67.7603,d4 55 01 aa 00 9d 09 25,42.0,42.0,0.0,-0.015625,67.7558,BRAKES_NOT_APPLIED,67.7558,18.0,67.7594,30.799999999999997,67.7404,D,67.7594,0.0,67.7367,True,False
1,67.8604,bd 46 01 aa 00 95 09 25,40.0,42.0,2.0,-0.015625,67.8358,BRAKES_NOT_APPLIED,67.8358,18.0,67.8595,30.799999999999997,67.8602,D,67.8595,0.0,67.8367,True,False
1,67.9603,c1 47 01 a2 00 a0 09 25,40.0,40.0,0.0,-0.015625,67.9558,BRAKES_NOT_APPLIED,67.9558,18.0,67.9594,30.799999999999997,67.9404,D,67.9594,0.0,67.9371,True,False
1,68.0604,c1 38 01 9a 00 b7 09 25,38.0,38.0,0.0,-0.015625,68.0357,BRAKES_NOT_APPLIED,68.0357,18.0,68.0595,30.879999999999995,68.0602,D,68.0595,0.0,68.0367,True,False
1,68.1605,b5 39 01 92 00 b2 09 25,38.0,36.0,-2.0,-0.015625,68.1558,BRAKES_NOT_APPLIED,68.1558,18.0,68.1595,30.879999999999995,68.1603,D,68.1595,0.0,68.1367,True,False
1,68.2604,98 2a 01 92 00 a4 09 25,36.0,36.0,0.0,-0.015625,68.2357,BRAKES_NOT_APPLIED,68.2357,18.0,68.2595,30.799999999999997,68.2602,D,68.2595,0.0,68.2367,True,False
1,68.3603,8a 2b 01 92 00 95 09 25,36.0,36.0,0.0,-0.015625,68.3557,BRAKES_NOT_APPLIED,68.3557,17.6,68.3593,30.799999999999997,68.3598,D,68.3593,0.0,68.3367,True,False
1,68.4605,7e 1c 01 8a 00 a0 09 25,34.0,34.0,0.0,-0.015625,68.4357,BRAKES_NOT_APPLIED,68.4357,18.0,68.4595,30.799999999999997,68.4602,D,68.4595,0.0,68.4367,True,False
1,68.5606,8a 1d 01 8a 00 ab 09 25,34.0,34.0,0.0,-0.015625,68.5558,BRAKES_NOT_APPLIED,68.5558,17.6,68.5594,30.879999999999995,68.5603,D,68.5594,0.0,68.5367,True,False
1,68.6602,79 0e 01 82 00 b1 09 25,32.0,32.0,0.0,-0.015625,68.6357,BRAKES_NOT_APPLIED,68.6357,17.6,68.6595,30.879999999999995,68.6407,D,68.6595,0.0,68.6367,True,False
1,68.7606,70 0f 01 82 00 a7 09 25,32.0,32.0,0.0,-0.015625,68.7558,BRAKES_NOT_APPLIED,68.7558,17.6,68.7594,30.879999999999995,68.7604,D,68.7594,0.0,68.7367,True,False
1,68.8603,42 f0 00 7a 00 a1 09 25,30.0,30.0,0.0,-0.015625,68.8361,BRAKES_NOT_APPLIED,68.8361,17.6,68.8593,30.799999999999997,68.8402,D,68.8593,0.0,68.8368,True,False
1,68.9604,3e f1 00 7a 00 9c 09 25,30.0,30.0,0.0,-0.015625,68.9558,BRAKES_NOT_APPLIED,68.9558,17.6,68.9592,30.799999999999997,68.9597,D,68.9592,0.0,68.9368,True,False
1,69.0603,4a f2 00 7a 00 a7 09 25,30.0,30.0,0.0,-0.015625,69.0357,BRAKES_NOT_APPLIED,69.0357,17.6,69.0593,30.799999999999997,69.06,D,69.0593,0.0,69.0368,True,False
1,69.1606,48 f3 00 7a 00 a4 09 25,30.0,30.0,0.0,-0.015625,69.1558,BRAKES_NOT_APPLIED,69.1558,17.6,69.1594,30.799999999999997,69.1603,D,69.1594,0.0,69.1368,True,False
1,69.2603,4a f4 00 7a 00 a5 09 25,30.0,30.0,0.0,-0.015625,69.2359,BRAKES_NOT_APPLIED,69.2359,17.6,69.2594,30.799999999999997,69.2601,D,69.2594,0.0,69.2368,True,False
1,69.3602,46 f5 00 7a 00 a0 09 25,30.0,30.0,0.0,0.015625,69.3559,BRAKES_NOT_APPLIED,69.3559,17.6,69.3593,30.799999999999997,69.3597,D,69.3593,0.0,69.3368,True,False
1,69.4603,42 f6 00 7a 00 9b 09 25,30.0,30.0,0.0,0.015625,69.4359,BRAKES_NOT_APPLIED,69.4359,17.6,69.4593,30.799999999999997,69.4601,D,69.4593,0.0,69.4368,True,False
1,69.5602,46 f7 00 7a 00 9e 09 25,30.0,30.0,0.0,0.015625,69.5559,BRAKES_NOT_APPLIED,69.5559,17.6,69.5595,30.72,69.5397,D,69.5595,0.0,69.5368,True,False
1,69.6602,39 f8 00 7a 00 90 09 25,30.0,30.0,0.0,0.015625,69.6357,BRAKES_NOT_APPLIED,69.6357,17.6,69.6594,30.72,69.6397,D,69.6594,0.0,69.6368,True,False
1,69.7602,2f e9 00 7a 00 95 09 25,28.0,30.0,2.0,0.015625,69.756,BRAKES_NOT_APPLIED,69.756,17.6,69.7592,30.72,69.76,D,69.7592,0.0,69.7368,True,False
1,69.8602,27 ea 00 72 00 94 09 25,28.0,28.0,0.0,0.0,69.8361,BRAKES_NOT_APPLIED,69.8361,17.6,69.8592,30.72,69.8597,D,69.8592,0.0,69.8368,True,False
1,69.9602,2a eb 00 72 00 96 09 25,28.0,28.0,0.0,0.015625,69.956,BRAKES_NOT_APPLIED,69.956,17.6,69.9592,30.72,69.9397,D,69.9592,0.0,69.9368,True,False
1,70.0602,3c ec 00 72 00 a7 09 25,28.0,28.0,0.0,0.015625,70.0359,BRAKES_NOT_APPLIED,70.0359,17.6,70.0592,30.799999999999997,70.0396,D,70.0592,0.0,70.0368,True,False
1,70.1602,42 ed 00 72 00 ac 09 25,28.0,28.0,0.0,0.015625,70.156,BRAKES_NOT_APPLIED,70.156,17.6,70.1592,30.799999999999997,70.1397,D,70.1592,0.0,70.1368,True,False
1,70.2601,29 de 00 6a 00 aa 09 25,26.0,26.0,0.0,0.015625,70.2357,BRAKES_NOT_APPLIED,70.2357,17.6,70.2592,30.799999999999997,70.2401,D,70.2592,0.0,70.2366,True,False
1,70.3602,23 df 00 62 00 ab 09 25,26.0,24.0,-2.0,0.0,70.3559,BRAKES_NOT_APPLIED,70.3559,17.6,70.3593,30.72,70.36,D,70.3593,0.0,70.3368,True,False
1,70.4602,12 d0 00 6a 00 a1 09 25,26.0,26.0,0.0,0.0,70.4359,BRAKES_NOT_APPLIED,70.4359,17.6,70.4592,30.64,70.46,D,70.4592,0.0,70.4366,True,False
1,70.5602,0c d1 00 6a 00 9a 09 25,26.0,26.0,0.0,0.0,70.5558,BRAKES_NOT_APPLIED,70.5558,17.6,70.5593,30.64,70.56,D,70.5593,0.0,70.5369,True,False
1,70.6602,13 d2 00 6a 00 a0 09 25,26.0,26.0,0.0,0.015625,70.6357,BRAKES_NOT_APPLIED,70.6357,17.6,70.6593,30.64,70.66,D,70.6593,0.0,70.6366,True,False
1,70.76,09 d3 00 6a 00 95 09 25,26.0,26.0,0.0,0.0,70.7559,BRAKES_NOT_APPLIED,70.7559,17.6,70.7593,30.72,70.7404,D,70.7593,0.0,70.7366,True,False
1,70.8602,f0 c4 00 62 00 93 09 25,24.0,24.0,0.0,0.0,70.8357,BRAKES_NOT_APPLIED,70.8357,17.6,70.8593,30.64,70.86,D,70.8593,0.0,70.8368,True,False
1,70.96,dd b5 00 5a 00 97 09 25,22.0,22.0,0.0,0.0,70.9559,BRAKES_NOT_APPLIED,70.9559,17.6,70.9593,30.64,70.9403,D,70.9593,0.0,70.9366,True,False
1,71.06,e1 b6 00 5a 00 9a 09 25,22.0,22.0,0.0,0.0,71.0357,BRAKES_NOT_APPLIED,71.0357,17.6,71.0593,30.64,71.0396,D,71.0593,0.0,71.0366,True,False
1,71.16,e7 b7 00 5a 00 9f 09 25,22.0,22.0,0.0,0.0,71.1559,BRAKES_NOT_APPLIED,71.1559,17.6,71.1593,30.560000000000002,71.1396,D,71.1593,0.0,71.1366,True,False
1,71.2602,c9 a8 00 52 00 98 09 25,20.0,20.0,0.0,0.0,71.2359,BRAKES_NOT_APPLIED,71.2359,17.6,71.2593,30.560000000000002,71.2396,D,71.2593,0.0,71.237,True,False
1,71.36,c4 a9 00 52 00 92 09 25,20.0,20.0,0.0,0.0,71.3559,BRAKES_NOT_APPLIED,71.3559,17.6,71.3591,30.560000000000002,71.3596,D,71.3591,0.0,71.3366,True,False
1,71.46,c1 aa 00 52 00 8e 09 25,20.0,20.0,0.0,0.0,71.4358,BRAKES_NOT_APPLIED,71.4358,17.6,71.4593,30.560000000000002,71.4396,D,71.4593,0.0,71.4366,True,False
1,71.5601,ad 9b 00 4a 00 91 09 25,18.0,18.0,0.0,0.0,71.5559,BRAKES_NOT_APPLIED,71.5559,17.6,71.5591,30.560000000000002,71.5396,D,71.5591,0.0,71.5366,True,False
1,71.66,ba 9c 00 4a 00 9d 09 25,18.0,18.0,0.0,0.0,71.6357,BRAKES_NOT_APPLIED,71.6357,17.6,71.6591,30.560000000000002,71.6598,D,71.6591,0.0,71.6366,True,False
1,71.7601,ac 9d 00 42 00 96 09 25,18.0,16.0,-2.0,0.0,71.7558,BRAKES_NOT_APPLIED,71.7558,16.8,71.7591,30.560000000000002,71.7395,D,71.7591,0.0,71.7366,True,False
1,71.8601,19 3e 00 1a 00 8a 09 25,6.0,6.0,0.0,0.0,71.8359,BRAKES_NOT_APPLIED,71.8359,13.600000000000001,71.8591,30.560000000000002,71.8395,D,71.8591,0.0,71.8368,True,False
1,71.9601,08 cf fe 9b ff 6a 09 25,-40.0,-26.0,14.0,0.0,71.9559,BRAKES_NOT_APPLIED,71.9559,4.800000000000001,71.9592,30.560000000000002,71.9395,D,71.9592,0.0,71.9366,False,False
1,72.0601,1a 00 fb 83 fd 68 09 25,-160.0,-160.0,0.0,0.0,72.0357,BRAKES_NOT_APPLIED,72.0357,0.0,72.0591,30.560000000000002,72.0598,D,72.0591,0.0,72.0366,False,False
1,72.1601,c6 21 f6 13 fb 6a 09 25,-316.0,-316.0,0.0,0.0,72.156,BRAKES_NOT_APPLIED,72.156,0.0,72.1591,30.480000000000004,72.1395,D,72.1591,0.0,72.1367,False,False
1,72.2619,64 a2 f2 53 f9 4d 09 25,-428.0,-428.0,0.0,0.0,72.2359,BRAKES_NOT_APPLIED,72.2359,0.0,72.2605,30.239999999999995,72.261,D,72.2605,0.0,72.2367,False,False
1,72.3618,21 83 f0 43 f8 3c 09 25,-496.0,-496.0,0.0,0.0,72.356,BRAKES_NOT_APPLIED,72.356,0.0,72.3601,30.0,72.3611,D,72.3601,0.0,72.3367,False,False
1,72.4618,f2 24 ef 93 f7 1e 09 25,-540.0,-540.0,0.0,0.0,72.4359,BRAKES_NOT_APPLIED,72.4359,0.0,72.4603,29.680000000000007,72.461,D,72.4603,0.0,72.4367,False,False
1,72.5613,88 45 ee 23 f7 04 09 25,-568.0,-568.0,0.0,0.0,72.5559,BRAKES_NOT_APPLIED,72.5559,0.0,72.5601,29.36,72.5608,D,72.5601,0.0,72.5367,False,False
1,72.6614,32 b6 ed 6b f6 f8 08 25,-586.0,-614.0,-28.0,0.0,72.6358,BRAKES_NOT_APPLIED,72.6358,0.0,72.6603,29.040000000000006,72.6607,D,72.6603,0.0,72.6367,False,False
1,72.7614,e5 57 ed ab f6 ca 08 25,-598.0,-598.0,0.0,0.0,72.756,BRAKES_NOT_APPLIED,72.756,0.0,72.7603,28.72,72.7607,D,72.7603,0.0,72.7367,False,False
1,72.8618,6d 18 ed 9b f6 a1 08 25,-606.0,-602.0,4.0,0.0,72.8359,BRAKES_NOT_APPLIED,72.8359,0.0,72.8603,28.320000000000007,72.8608,D,72.8603,0.0,72.8368,False,False
1,72.9613,12 f9 ec 7b f6 86 08 25,-610.0,-610.0,0.0,0.0,72.9559,BRAKES_NOT_APPLIED,72.9559,0.0,72.9601,27.92,72.9611,D,72.9601,0.0,72.9367,False,False
1,73.0617,c5 da ec 6b f6 68 08 25,-614.0,-614.0,0.0,0.0,73.0358,BRAKES_NOT_APPLIED,73.0358,0.0,73.0604,27.519999999999996,73.0608,D,73.0604,0.0,73.0371,False,False
1,73.1612,ab cb ec 63 f6 65 08 25,-616.0,-616.0,0.0,0.0,73.1559,BRAKES_NOT_APPLIED,73.1559,0.0,73.1601,27.120000000000005,73.1608,D,73.1601,0.0,73.1367,False,False
1,73.2612,70 bc ec 63 f6 39 08 25,-618.0,-616.0,2.0,0.0,73.2358,BRAKES_NOT_APPLIED,73.2358,0.0,73.2603,26.72,73.261,D,73.2603,0.0,73.2371,False,False
1,73.3618,44 bd ec 4b f6 24 08 25,-618.0,-622.0,-4.0,0.0,73.3559,BRAKES_NOT_APPLIED,73.3559,0.0,73.3602,26.400000000000006,73.3607,D,73.3602,0.0,73.3367,False,False
1,73.4612,11 ae ec 53 f6 f9 07 25,-620.0,-620.0,0.0,0.0,73.436,BRAKES_NOT_APPLIED,73.436,0.0,73.4603,25.92,73.4608,D,73.4603,0.0,73.4371,False,False
1,73.5612,fa af ec 5b f6 d9 07 25,-620.0,-618.0,2.0,0.0,73.556,BRAKES_NOT_APPLIED,73.556,0.0,73.5601,25.599999999999994,73.5606,D,73.5601,0.0,73.5367,False,False
1,73.6612,c8 a0 ec 53 f6 be 07 25,-620.0,-620.0,0.0,0.0,73.6358,BRAKES_NOT_APPLIED,73.6358,0.0,73.6601,25.200000000000003,73.6608,D,73.6601,0.0,73.6371,False,False
1,73.7612,96 a1 ec 53 f6 8b 07 25,-620.0,-620.0,0.0,0.0,73.756,BRAKES_NOT_APPLIED,73.756,0.0,73.76,24.799999999999997,73.7607,D,73.76,0.0,73.7371,False,False
1,73.8613,83 a2 ec 53 f6 77 07 25,-620.0,-620.0,0.0,0.03125,73.836,BRAKES_NOT_APPLIED,73.836,0.0,73.8601,24.400000000000006,73.8608,D,73.8601,0.0,73.8369,False,False
1,73.9611,67 a3 ec 4b f6 62 07 25,-620.0,-622.0,-2.0,0.15625,73.9561,BRAKES_NOT_APPLIED,73.9561,0.0,73.9602,24.0,73.9606,D,73.9602,0.0,73.9371,False,False
1,74.0613,4b a4 ec 53 f6 3d 07 25,-620.0,-620.0,0.0,0.078125,74.0361,BRAKES_NOT_APPLIED,74.0361,0.0,74.0599,23.68,74.0608,D,74.0599,0.0,74.0371,False,False
1,74.1611,15 95 ec 53 f6 16 07 25,-622.0,-620.0,2.0,0.0,74.1561,BRAKES_NOT_APPLIED,74.1561,0.0,74.1603,23.36,74.1409,D,74.1603,0.0,74.1371,False,False
1,74.2612,32 b6 ec 5b f6 0a 07 25,-618.0,-618.0,0.0,0.0,74.236,BRAKES_NOT_APPLIED,74.236,0.0,74.2603,22.880000000000003,74.2608,D,74.2603,0.0,74.2371,False,False
1,74.3606,a2 17 ed 8b f6 e9 06 25,-606.0,-606.0,0.0,0.0,74.3561,BRAKES_NOT_APPLIED,74.3561,0.0,74.3592,22.480000000000004,74.3599,D,74.3592,0.0,74.3371,False,False
1,74.4605,d0 48 ed 9b f6 d6 06 25,-600.0,-602.0,-2.0,0.0,74.4361,BRAKES_NOT_APPLIED,74.4361,0.0,74.4592,22.160000000000004,74.4408,D,74.4592,0.0,74.4371,False,False
1,74.5601,1e 89 ed db f6 a3 06 25,-592.0,-586.0,6.0,0.0,74.5561,BRAKES_NOT_APPLIED,74.5561,0.0,74.5592,21.759999999999998,74.541,D,74.5592,0.0,74.5371,False,False
1,74.6601,1f 6a ee 13 f7 89 06 25,-564.0,-572.0,-8.0,0.0,74.6361,BRAKES_NOT_APPLIED,74.6361,0.0,74.6592,21.36,74.6599,D,74.6592,0.0,74.6371,False,False
1,74.7608,d3 db ee 6b f7 74 06 25,-550.0,-550.0,0.0,0.0,74.7561,BRAKES_NOT_APPLIED,74.7561,0.0,74.7592,21.04,74.7606,D,74.7592,0.0,74.7371,False,False
1,74.8601,52 5c ef 7b f7 61 06 25,-534.0,-546.0,-12.0,0.0,74.8362,BRAKES_NOT_APPLIED,74.8362,0.0,74.8592,20.72,74.8398,D,74.8592,0.0,74.8369,False,False
1,74.9609,ac 8d ef d3 f7 32 06 25,-528.0,-524.0,4.0,0.0,74.9561,BRAKES_NOT_APPLIED,74.9561,0.0,74.9598,20.4,74.9406,D,74.9598,0.0,74.9371,False,False
1,75.0608,65 1e f0 0b f8 20 06 25,-510.0,-510.0,0.0,0.59375,75.0361,DRIVER_APPLYING_BRAKES,75.0361,0.0,75.0597,20.0,75.0606,D,75.0597,0.0,75.0371,False,False
1,75.1605,29 bf f0 33 f8 1b 06 25,-490.0,-500.0,-10.0,2.671875,75.1561,DRIVER_APPLYING_BRAKES,75.1561,0.0,75.1591,19.68,75.1601,D,75.1591,1.0,75.1371,False,False
1,75.2601,f7 40 f1 b3 f8 e8 05 25,-472.0,-468.0,4.0,4.0625,75.2361,DRIVER_APPLYING_BRAKES,75.2361,0.0,75.2592,19.36,75.2404,D,75.2592,1.0,75.2371,False,False
1,75.3601,3b a1 f1 d3 f8 ab 05 25,-460.0,-460.0,0.0,4.765625,75.3561,DRIVER_APPLYING_BRAKES,75.3561,0.0,75.3592,18.800000000000004,75.3397,D,75.3592,1.0,75.3372,False,False
1,75.4601,d1 c2 f2 63 f9 8e 05 25,-424.0,-424.0,0.0,4.875,75.4361,DRIVER_APPLYING_BRAKES,75.4361,0.0,75.4592,18.240000000000002,75.4397,D,75.4592,1.0,75.4371,False,False
1,75.5606,5b 63 f3 7b f9 5e 05 25,-404.0,-418.0,-14.0,4.9375,75.5561,DRIVER_APPLYING_BRAKES,75.5561,0.0,75.5592,17.439999999999998,75.5604,D,75.5592,1.0,75.5372,False,False
1,75.6607,c8 54 f4 2b fa 28 05 25,-374.0,-374.0,0.0,4.953125,75.6361,DRIVER_APPLYING_BRAKES,75.6361,0.0,75.6592,16.800000000000004,75.6605,D,75.6592,1.0,75.6371,False,False
1,75.7601,a9 15 f5 83 fa f0 04 25,-350.0,-352.0,-2.0,4.984375,75.7561,DRIVER_APPLYING_BRAKES,75.7561,0.0,75.759,16.160000000000004,75.7599,D,75.759,1.0,75.7372,False,False
1,75.8601,d4 f6 f5 fb fa c2 04 25,-322.0,-322.0,0.0,5.0,75.8362,DRIVER_APPLYING_BRAKES,75.8362,0.0,75.8592,15.68,75.8397,D,75.8592,1.0,75.8369,False,False
1,75.9604,ad a7 f6 4b fb 98 04 25,-300.0,-302.0,-2.0,5.015625,75.9562,DRIVER_APPLYING_BRAKES,75.9562,0.0,75.9592,15.120000000000005,75.9405,D,75.9592,1.0,75.9372,False,False
1,76.0601,9f 98 f7 73 fb 70 04 25,-270.0,-292.0,-22.0,5.046875,76.0361,DRIVER_APPLYING_BRAKES,76.0361,0.0,76.0589,14.399999999999999,76.0596,D,76.0589,1.0,76.0369,False,False
1,76.1601,9d 29 f8 13 fc 3b 04 25,-252.0,-252.0,0.0,5.078125,76.1562,DRIVER_APPLYING_BRAKES,76.1562,0.0,76.1591,14.0,76.1397,D,76.1591,1.0,76.1372,False,False
1,76.2601,96 ea f8 7b fc 0b 04 25,-228.0,-226.0,2.0,5.09375,76.2361,DRIVER_APPLYING_BRAKES,76.2361,0.0,76.2589,13.280000000000001,76.2599,D,76.2589,1.0,76.2369,False,False
1,76.3601,cb db f9 e3 fc e7 03 25,-198.0,-200.0,-2.0,5.109375,76.3561,DRIVER_APPLYING_BRAKES,76.3561,0.0,76.3589,12.719999999999999,76.3599,D,76.3589,1.0,76.3372,False,False
1,76.4606,4c 4c fa 23 fd b5 03 25,-184.0,-184.0,0.0,5.109375,76.4362,DRIVER_APPLYING_BRAKES,76.4362,0.0,76.4592,12.32,76.4397,D,76.4592,1.0,76.437,False,False
1,76.5599,39 fd fa 8b fd 89 03 25,-162.0,-158.0,4.0,5.125,76.5562,DRIVER_APPLYING_BRAKES,76.5562,0.0,76.5589,11.759999999999998,76.5397,D,76.5589,1.0,76.537,False,False
1,76.6599,0f be fb bb fd 6d 03 25,-138.0,-146.0,-8.0,5.125,76.6361,DRIVER_APPLYING_BRAKES,76.6361,0.0,76.659,11.280000000000001,76.6397,D,76.659,1.0,76.637,False,False
1,76.7601,1f 7f fc 3b fe 3a 03 25,-114.0,-114.0,0.0,5.125,76.7562,DRIVER_APPLYING_BRAKES,76.7562,0.0,76.7589,10.719999999999999,76.7399,D,76.7589,1.0,76.7369,False,False
1,76.8599,e1 10 fd 93 fe 12 03 25,-94.0,-92.0,2.0,5.125,76.8362,DRIVER_APPLYING_BRAKES,76.8362,0.0,76.859,10.160000000000004,76.8597,D,76.859,1.0,76.8373,False,False
1,76.9599,8c a1 fd db fe e5 02 25,-76.0,-74.0,2.0,5.125,76.9562,DRIVER_APPLYING_BRAKES,76.9562,0.0,76.9589,9.759999999999998,76.94,D,76.9589,1.0,76.9373,False,False
1,77.0604,70 52 fe 33 ff be 02 25,-54.0,-52.0,2.0,5.125,77.0361,DRIVER_APPLYING_BRAKES,77.0361,0.0,77.0589,9.120000000000005,77.0601,D,77.0589,1.0,77.0373,False,False
1,77.1609,3d f3 fe 7b ff a2 02 25,-34.0,-34.0,0.0,5.109375,77.1562,DRIVER_APPLYING_BRAKES,77.1562,0.0,77.1596,8.64,77.1604,D,77.1596,1.0,77.1373,False,False
1,77.2606,18 94 ff d3 ff 83 02 25,-14.0,-12.0,2.0,5.109375,77.2361,DRIVER_APPLYING_BRAKES,77.2361,0.0,77.259,8.32,77.2604,D,77.259,1.0,77.2372,False,False
1,77.361,30 d5 ff d3 ff 5a 02 25,-6.0,-12.0,-6.0,5.109375,77.3562,DRIVER_APPLYING_BRAKES,77.3562,0.0,77.3599,7.840000000000003,77.3407,D,77.3599,1.0,77.337,False,False
